,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
435," Delta Alpha, inform the field, set your tour clock position, form out confirming site.", delta alfa inform the field set your trasadingen clock position form out confirming trasadingen,delta alfa uniform the field is at your 2 o clock position 4 miles confirm in sight,1.0,0.7142857142857143
436," Affirm, fill this and set and we are ready for visual data for uniform.", affirm flight level 290 set and we are ready for visual descent for uniform,affirm we descend flight and we are ready for visual delta alfa uniform,0.5714285714285714,0.42857142857142855
437," I'm Alfa Inform, further descended to your discretion, clear visual approach runway 32.", alfa inform further descended to your discretion clear visual approach runway 32,delta alfa uniform further descend at your discretion cleared visual approach runway 32,0.6153846153846154,0.4166666666666667
438," Zit voor Weerselen, Prots. 3 te heel tijd. Daar van je naar vant.", jetset vienna 1324 tschuss have a nice flight,cleared for visual approach 32 delta alfa uniform,1.0,1.0
439," Alpha, inform radar service terminated, contact tower 121, the SMIL 025.", alfa inform radar service terminated contact zurich 121.35,delta alfa uniform radar service terminated contact tower 121.025,0.7272727272727273,0.5
440," Radio 10 minutes and 1-2-1-2-5, Bishbetter, DT, for uniform.", roger 10 minutes and 12125 bischwiller,radar terminates and 121025 bis spater delta alfa uniform,1.0,1.5
441, And that, and that,good night,1.0,1.0
442, ḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍḍ,1,hotel bravo sierra charlie tango bern tower hello taxi via kilo to terminal north,1.0,1.0
443," BFWN, good job, we are off November over at Tulu, at 5,000 feet, descending into Maistrali, Volani, Rout Tulu", belgian air force 100 good job we are off november over at tulum at 5000 feet descending into mistral,bern tower hello again hotel bravo kilo golf november zulu 5000 feet descending information charlie for landing by route zulu,1.0526315789473684,1.0526315789473684
444," Kilo Gala von Vemberburn Tower, Gönne, Changelo, 2.6, Entrevirut, Zulu, 2.0, final runway 32.", klm 490 zurich 132.4 good bye,hotel bravo kilo golf november bern tower qnh 1026 and arrival route zulu to join final runway 32,1.1428571428571428,3.0
445," For November Lima for the time being, remain on this frequency.", for november lima for the time being remain on this frequency,hotel november lima for the time being remain on this frequency,0.45454545454545453,0.09090909090909091
446," Autoviskego now 3,500 feet and you're leaving the command for 7,000 frequent change routes.", autoviking 3500 feet and you are cleared for 7000 frequent change route,hotel whiskey echo now 3200 feet and leave the command for 7000 frequency change approved,0.6428571428571429,0.8333333333333334
447," En Witzky Alpha, taxi toeringpunt, praat voor een wawantvang.", air france 4560 taxi to rhein petersberg proceed to wasserliberg,hotel whiskey alfa taxi to holding point bravo runway 14,1.0,0.8
448, Of course then you can expect VFR circuits after touching off. We bought the braking off for mere circling., of course then you can expect vfr circuits after touching off we will break off for more circling,yeah of course than you can expect vfr circuits after touch and go report taking off romeo circling,0.6842105263157895,0.5
449," Hotel Bausjahr Golf Romeo Bernd Tower, enter Contrastenweirut November. Join me. downwind runway 14, gen. H1 027.", hotel baucis gulf romeo bravo rhein radar contact st prex airport 132.7 tschuss,hotel bravo sierra golf romeo bern tower into control by route november join mid left downwind runway 14 qnh 1027,1.1176470588235294,1.3846153846153846
450, ន្្្្្្្, hapag lloyd 5555 good morning radar contact,bern approach hotel bravo kilo bravo victor,7.0,1.0
451," Well, kill a brown wig to burn.", swiss air 100 turn right to bern,kilo bravo victor bern,1.0,0.8571428571428571
452," Hotel Golsera kann auf wie eine Tatsche gehen und dann auf eine Route Whiskey, durch das Lunchtime, da ist es nicht verlieblich.", hotel golsera can you own your tschuss guten tag bye bye,hotel golf sierra can offer you only 1 touch and go then upon route whiskey due to it s launch time there are no circuits approved,1.1818181818181819,2.090909090909091
453," ERIVSKE CERLI, OTTELECO 3000 feet", air viking 606 zurich 1320,heli whiskey charlie hotel echo 3000 feet,1.0,1.4
454, Nu ska vi ta dem., netherlands air force 101 contact rhein radar 12737,heli whiskey charlie,1.0,1.0
455, Hotel India Alpha until four miles maintain 100 knots or greater., hotel india alfa until further notice maintain 100 knots or greater,hotel india alfa until 4 miles maintain 100 knots or greater,0.45454545454545453,0.18181818181818182
456," I'll be able to react in the rain, but I don't want to be put on the right before 5C.", i ll be able to react in the rain but i don t want to be put on the right before 5c,hotel oscar yankee request orbit to the right for spacing,0.85,0.8636363636363636
457, Hold to those grandkirbs and try to prove., hapag lloyd 5000 rhein radar identified,hotel oscar yankee orbit right approved,1.0,1.0
458," Hotel Tango Uniform, do you intend to cancel the IFAR flight before Freiburg?", hotel tango uniform do you intend to cancel the ifar flight before freiburg,hotel tango uniform do you intend to cancelled the ifr flight before fribourg,0.46153846153846156,0.23076923076923078
459," Swiss radar 135680, next 7508, bye bye.", swiss air 135680 next trasadingen bye bye,swiss radar 135680 next 7508 bye bye,0.5714285714285714,0.2857142857142857
460," Hotel Bravo, Papa Nuremberlima, dieses Bernt Tower, Kontakt 2-0-1-2-3-2-5-5.", hotel bravo papa nuremberg disso berne tram tower contact 20123,hotel bravo papa november lima this bern tower contact thun on 123.255,1.3333333333333333,0.7
461," Hotel Echo Lima, frequency change approved, thank you, good bye.", hotel echo lima frequency change approved thank you good bye,hotel echo lima frequency change approved thank you good bye,0.6,0.0
462," En we gaan nu naar de andere kant, de Parijs.", air france 4600 turn right now to the other side paris,heli charlie papa traffic landing aircraft soon departing runway 32 air bound route echo opposite,1.5,1.3636363636363635
463," Quadriga 163 Fox dot, descent to flight level 70", klm 163 fox descend to flight level 70,quadriga 163 foxtrot descend to flight level 70,0.4444444444444444,0.25
464," Alright, we're gonna go. Bye bye.", alright we re going to go bye bye,roger hotel golf papa,1.0,1.0
465," I'll go stop the frequency change approved, goodbye.", i ll go stop the frequency change approved good bye,hotel golf papa frequency change approved good bye,0.875,0.5
466, Have a good night., hapag lloyd 9300 good night,ok good bye hotel golf papa,1.5,1.2
467, Otterlåskapen är i 202.322 intersection Fox dot., oster larsapen are in 202.322 intersection fox dot,hotel oscar qnh 103 taxi 32 intersection foxtrot,1.1428571428571428,1.0
468," Tango 331, number one is now on the right base.", tag 331 is now on the right base,tango 331 number 1 is now on the right base,0.4,0.375
469," What the goal, Yankee Roger Clearance, after touch and go is available.", what the goal yankee roger cleared after touch and go is available,hotel golf yankee rodger clearance after touch and go is available,0.5833333333333334,0.4166666666666667
470," FNB, MiK, Roger, then you're clear to straighten, I'll support to on 4.", air france mike roger then you are cleared to straighten i ll support you on 4,november mike alfa roger and you are recleared straight in ils approach 14,1.0,0.8125
471," Hotel Echo, Echo. Leaf Kontrollstuhl, Weyerut, Zulu. Wind 0,4 degrees, 7 knots, runway 1, clear for takeoff.", hotel echo echo rhein kontroll stuhl weyer rhein zulu 0.4 degrees 7 knots runway 1 clear for takeoff,hotel echo echo please control zone via route zulu wind 040 degrees 7 knots runway 14 cleared for takeoff,0.9411764705882353,0.5
472," Roger, Roger, I understood one touching code and one circuit again touching code and whiskey.", roger roger i understood one touching code and one circuit again touching code and whiskey,hotel golf sierra roger i understood 1 touch and go than 1 circuit again touch and go then whiskey,1.0666666666666667,0.8666666666666667
473," Papa Fox dot approaching, band city request to make an orbit over the Buddhist house.", pappy fox dot approaching baden city request to make an orbit over the budapest house,papa foxtrot approaching bern city request to make an orbid over the bundeshaus,0.5333333333333333,0.4666666666666667
474," Bauerfrocken, da hat sie geprüft.", belair 1327 good morning radar contact,papa foxtrot that is approved,1.0,1.0
475," I'll be the broomstool, the Papa Foxtrot.", i ll be the broomstool the papa foxtrot,orbit approved hotel papa foxtrot,1.0,0.75
476," Hotel Golf Novemberwind 010 Degrees 1 0 0 0, dann werden wir vor, cleared to land.", hotel golf november november 010 degrees 1000 good morning cleared to land,hotel golf november wind 010 degrees 10 knots runway 14 cleared to land,0.875,0.4166666666666667
477," November, Mike, also vectoring for a shorter approach, turn left heading 240.", november mike also vectoring for a shorter approach turn left heading 240,november mike alfa vectoring for a short approach turn left heading 240,0.5,0.16666666666666666
478," Infektion 5760, descend to 4000 ft, cleared R&P approach runway 1, 4 report, inbound track established.", hapag lloyd 5760 descend to 4000 feet cleared rhein and pearce approach runway 14 report inbound track established,fraction 576 hotel descend to 4000 feet cleared arp approach runway 14 report airborne track established,0.625,0.3888888888888889
479," Hotel Quaibac, Mike, confirm, cleared to land, we are in front.", hotel quaibac mike confirm cleared to land we are in front,hotel quebec mike i confirm cleared to land runway 14,0.9090909090909091,0.5454545454545454
480," We'll take it to sector blue when ready. Hotel Charlie, NLV", hapag lloyd 5555 climb to flight level 330,we will taxi to sector blue when ready hotel charlie november,0.6363636363636364,1.375
481," I'm Mike, half of a caterer, Charlie, and how long do you stay?", i mmike half of a caterer charlie and how long do you stay,november mike alfa vacate via charlie and how long do you stay,0.6153846153846154,0.46153846153846156
482," Hotelbaro Tri, Zero Four Tri, Affirm, Kleinf Maximum 5.500 ft.", hotel bravo romeo tango 4 rhein 5.500 feet affirm climb flight level 330,roger bravo 3043 affirm climb maximum 5500 feet,1.0,0.7692307692307693
483, I hope the Kofeko do you want to stay at level 100 or are you able to descend?, hapag lloyd 5555 descend to flight level 290,hotel golf echo do you want to stay at level 100 or are you able to descend,0.2777777777777778,1.875
484," Kort dat schaar lippen op de piloflight, we hebben 100.", kort dat schaer lippen op de pilaf flight we have 100,hotel charlie papa below flight level 100,1.0,0.8181818181818182
485," Hotel Chai Papa, frequency change, purf bis später.", hotel chateau papa frequency change zurich later,hotel charlie papa frequency change approved bis spater,0.75,0.5714285714285714
486," Start up crew from 1.4 QNH 1021, to destination morning 3 Sierra departure flight of 100 and score 1.000 with Air Force 042.", sabena 8002 climb to flight level 300,startup approved runway 12 qnh 1021 to destination morning 30 departure flight level 100 and squawk 1000 swiss air force 042,0.6956521739130435,2.5714285714285716
487," Så får vi se hur det går, det är ju bra, korrekt.", so far we see how it goes it is ju bra correct,swiss air force 042 read back correct,1.0,0.9166666666666666
488," Der geht auf November und dann mit 1,32 auf den Fuß stoppen.", guten tag novair 132 rhein radar identified,hotel golf november on downwind runway 32 to full stop,1.0,1.4285714285714286
489," Hoteli enki ekstrai, vinti sirot, tri, sirot, grīzai no, sanu, ir tri, tu klidu lēm.", hapag lloyd 5555 good morning radar contact trasadingen st prex rhein radar contact zurich 13453 tschuss,hotel yankee xray wind 030 degrees 8 knots runway 32 cleared to land,1.0,1.0
490," 182, NLNV3",  lufthansa 182 nl nv3,runway 32 clear to land hotel xray,3.5,1.75
491," Helios, Caralza, traffic wise the runway 32 is available but the wind is 100 degrees with 100 knots.", hapag lloyd 600 carlaluna traffic is 127.3,heli oscar alfa traffic wise the runway 32 is available but the wind is 100 degrees with 10 knots,0.2777777777777778,2.5714285714285716
492," Hotel Victor Braver was behind, traffic on final, backtrack runway 14 behind.", hotel victor bravo was behind traffic on final backtrack runway 14 behind,hotel victor bravo roger behind traffic on final backtrack runway 14 behind,0.5833333333333334,0.08333333333333333
493," Delta Papa Delta, Roger, identified the crossing as approved. QNH 1021.", delta papa delta roger identified crossing as approved qnh 1021,delta papa delta roger identified the crossing is approved qnh 1021,0.7272727272727273,0.2
494," Tower Burn Hotel Bravo Xilogos November, Blue parking via our local Auspandrout Whiskey in formation November, request taxi.", tower burn hotel bravo x rhein radar 132.4 tschuss bye bye,tower bern hotel bravo kilo golf november blue parking vfr local as plan route whiskey information november request taxi,0.9444444444444444,1.4545454545454546
495, Hold the Puppagolf turning base on my 3-2, hapag lloyd 500 turn base on my 32,hotel papa golf turning base runway 32,0.75,0.75
496," Hotel Papa Golfwind 040°, 8 knots, runway 32, cleared to land.", hotel papa golf 040 degrees 8 knots runway 32 cleared to land,hotel papa golf wind 040 degrees 8 knots runway 32 cleared to land,0.8181818181818182,0.08333333333333333
497," 3-2, captain, I'm out of topicals.", sabena 322 contact zurich 134.6,32 cleared to land hotel papa golf,1.1666666666666667,1.4
498," Roger, Lima, Victor, Bravo, Burnt Tower, Lotex, E2O, in point, Bravo, runway 14, QNH 1027.", roger lima victor bravo burnt tower rhein radar 127.3,hotel bravo lima victor bravo bern tower hello taxi to holding point bravo runway 14 qnh 1027,1.0666666666666667,1.4444444444444444
499, Hotel Autor Braum und sein Vertraustspiel., hotel autor braum und setz your vfr,hotel hotel bravo 7000 feet,1.0,0.8571428571428571
500," Bravo, thank you.", belgian 1000 thank you,hotel hotel bravo thank you,1.3333333333333333,0.75
501," F318, roger, you can already change frequency, have a nice day.", f318 roger you can already change frequency have a nice day,tango 318 roger you can already change frequency have a nice day,0.45454545454545453,0.18181818181818182
502," Hop the local fox drop, whiskey 4500 feet request to leave frequency", hapag lloyd 5555 descend to flight level 3500 feet request trasadingen frequency,hotel oscar foxtrot whiskey 4500 feet request to leave frequency,0.4166666666666667,0.8333333333333334
503, oder aus der Foxhort Frequency Change approved?, roger uber air fox hort frequency change approved,hotel oscar foxtrot frequency change approved,1.0,0.625
504," Alterecoli MiFirm, remain on MiF, you are still within the TMA.", alitalia 491 mi firm remain on mi flight you are still within the tma,hotel echo lima affirm remain on my frequency you are still within the tma,0.6363636363636364,0.42857142857142855
505," Hotel Bravo, Charlie, Juliet, Bernd Tower, Traffic, Single Engine, just departed. runway 1 vor, aufbauen, Route Sierra, opposite, enter, Controls, runway, Route Sierra, to join, ride, downwind runway 1, 4, Kineh 1, 027.", hotel bravo charlie juliet berlin radar traffic single engine just departed runway 132 zurich st prex route sierra opposite enter controls runway 132 zurich st prex</,hotel bravo charlie juliett bern tower traffic single engined just departed runway 14 outbound route sierra opposite and to compose my route sierra to join right downwind runway 14 qnh 1027,0.8484848484848485,0.8076923076923077
506," aus Kratzscheil, Kilo, Decent der 5000 feet, PH1, 021", austrian air 9500 feet kilo delta 50021,oscar charlie kilo descend to 5000 feet qnh 1021,0.8888888888888888,1.2857142857142858
507, Kavek 0 descent to flight level 70. Expect clearance for airwork about 3 miles before Roscoe., korean air 0 descend to flight level 70 expect clearance for air work about 3 miles before roscoe,sun turk quebec sierra descend to flight level 70 expect clearance 4 airwork about 3 miles before oskup,0.5625,0.4444444444444444
508," Hotel Whiskey Alpha wind is coming, runway 1-4 cleared for takeoff.", hotel whiskey alfa rhein is coming rhein radar 142.7 good bye,hotel whiskey alfa wind is calm runway 14 cleared for takeoff,0.5454545454545454,0.6363636363636364
509," Auf dem Tellgolf, danke, wir erreichten das Wasser.", alitalia 1000 good morning we are cleared to fly direct to zurich,hotel golf yankee we appreciate the shortcut,1.0,0.9166666666666666
510," The Gulf Yankee Ructure Report, your program in burn.", gulf air 856 report your present position,hotel golf yankee roger report your program in bern,0.6666666666666666,1.0
511," Delta Lima, runway vacated on Delta", delta lima rhein radar identified,hotel delta lima runway vacated on delta,0.6666666666666666,1.0
512, Doctor taxi to Blue Parking., delta taxi to blue parking,roger taxi to blue parking,0.6,0.2
513, Blue Parking Hotel Delta Lima, blue parking hotel delta lima,blue parking hotel delta lima,1.0,0.0
514," Got the Gulf Oscar Wind Check, 020 degrees, 1,1 knots, can you still accept 1,4?", gulf oscar india contact 020 degrees 11 knots can you still accept 14,hotel golf oscar wind check 020 degrees 11 knots can you still accept 14,0.6666666666666666,0.3076923076923077
515," Operator, go stop number two, number one is the company on our left hand base and still to helicopter slow altitude over the city.", operator go to st prex 2.1 is the company on our left hand base and still to helicopter slow altitude over the city,hotel golf papa number 2 number 1 is the company on now left hand base and still 2 helicopters low altitude over the city,0.4166666666666667,0.4782608695652174
516, Looking up for helicopter and number one on the site at the moment and number two on the gopapa., lufthansa 8321 climb to flight level 330,looking up for helicopter and number 1 not in sight at the moment and a number 2 papa golf papa,0.5263157894736842,2.857142857142857
517," Hotel Golf Sierra, after Echo 1, join the right hand base runway 32 as number one and expect the left hand circuit.", hotel golf sierra after echo 1 join the right hand base runway 32 as number one and expect the left hand circuit,hotel golf sierra after echo 1 join right hand base runway 32 as number 1 and expect left hand circuit,0.4090909090909091,0.13636363636363635
518," November, Mike, I expect the ALS14 with the Romeo circling to runway 32.", november mike i expect the alfa 14 with the romeo circling to runway 32,november mike alfa expect the ils 14 with romeo circling to runway 32,0.6153846153846154,0.21428571428571427
519," Hotel Lima Sierra, during nighttime visual departure is not possible.", hotel lima sierra during night time visual departure is not possible,hotel lima sierra during night time visual departure is not possible,0.6,0.0
520," Hotel Romeo Oscar Roger, crossing direction Echo at 4000 feet is approved, QNH burn 1025", hotel romeo oscar roger crossing direction echo at 4000 feet is approved qnh bern 1025,hotel romeo oscar roger crossing direction echo at 4000 feet is approved qnh bern 1025,0.5333333333333333,0.0
521, Autogovianchi descent to 4000 feet cleared R&P approach 1-4 report established final course, autogovin descent to 4000 feet cleared rhein radar 14 report established final course,papa golf yankee descend to 4000 feet cleared rnp approach 14 report established final course,0.46153846153846156,0.46153846153846156
522," Hotel Delta Charlie, advice traffic is now clear of you, frequency change approved.", hotel delta charlie advise traffic is now clear of you frequency change approved,hotel delta charlie advise traffic is now clear of you and frequency change approved,0.5384615384615384,0.07692307692307693
523," Regal Quebec Lima, traffic, single engine at your 10 o'clock position, four miles crossing from left to right at 5500 feet.", roger belgian air force 101 alfa traffic single engine at your 10 o clock position 4 miles crossing from left to right at 5500 feet,riga quebec lima traffic single engine at your 10 o clock position 4 miles crossing from left to right at 5500 feet,0.42857142857142855,0.24
524," Hold that clip again, keep crossing completed, frequency change approved, goodbye.", hapag lloyd 6000 climb flight level 330,hotel quebec yankee crossing completed frequency change approved good bye,0.8181818181818182,1.4285714285714286
525," Hotel Bravo Juliet, wind 0-4, 30 degrees, 6 knots runway 32, cleared to land", hotel bravo juliet wind 0430 degrees 6 knots rhein radar 132.4 cleared to land,hotel bravo juliett wind 040 degrees 6 knots runway 32 cleared to land,0.5,0.35714285714285715
526," Auto Ghost Papa Frequency Change, approved, bis später, ciao!", auto ghost papa frequency change approved by later ciao,hotel golf papa frequency change approved bis spater ciao,0.8888888888888888,0.4444444444444444
527," Number one in sight, got to go, most clear.", hapag lloyd 1001 is identified guten tag,number 1 in sight hotel golf oscar,0.8888888888888888,1.0
528," Gorsuchar, I'll turn back behind you, we'll do a go around the world straight short.", gorschag i ll turn back behind you we ll do a go around the world straight set course,golf oscar roger turn base behind he will do a go around over threshold,0.6666666666666666,0.6666666666666666
529," Otärkilo delta, advastrafik är nu överviskt.", aero lloyd 582 delta aviastrafik are now over vienna,hotel kilo delta the advised traffic is now over whiskey 1,1.8333333333333333,1.0
530," Hotel Golf, Oscar, traffic, Rega helicopter, just passed Hotel Echo, joining the left-hand heli-circle direction 1-4.", hotel golf oscar traffic rhein radar helicopter just passed hotel echo joining left hand helicross direction 14,hotel golf oscar traffic rega helicopter just passed hotel echo joining the left hand heli circuit direction 14,0.8125,0.29411764705882354
531," Helicopter on fire, shall I just proceed normally?", hapag lloyd 6000 proceed normally,helicopter in sight shall we proceed normally hotel golf oscar,1.125,1.6
532, Other gold false car and mid-downwinds make an orbit to the left report completed., other golf false car and mid down winds make an orbit to the left report completed,hotel golf oscar at mid downwind make an orbit to the left report completed,0.5,0.375
533," Lotte, Lotte, los, garage, seconder, number of the glider.", lufthansa 4555 zurich radar identified,hotel hotel oscar roger say again the number of the glider,0.8888888888888888,2.2
534, و تل براوة زولوس يارا نوفمبر بونتاور انتروا يرود هدل ويسكيون ايه شوانزرو ووا نيت, swiss air 486 zurich radar contact good bye,hotel bravo zulu sierra november berne tower enter via route hotel whiskey qnh 1018,1.0,1.75
535, ḍᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀᴀ, tag,hotel golf papa unknown vfr traffic a helicopter at your 11 o clock position 2 miles same altitude opposite direction,20.0,20.0
536, Långa procuorter på bra., longa 487 proceed on bra,long approach hotel papa bravo,1.25,1.0
537," Fallmarken, wir haben immer Leiner, bin Sequenz.", hapag lloyd 5050 zurich 132.4,hotel mike november line up in sequence,1.0,1.4
538," Der Bravosolo aus Der Bravosolo aus Cabravo, Berndtauer und the control center, we are on route WISCY and CERU program again", delta bravo solo own delta bravo own climb to flight level 330,hotel bravo zulu oscar bravo berne tower enter control zone via route whiskey and say your program again,0.8095238095238095,1.4166666666666667
539, Got all the correct track and all the way., got all the correct tracks and all the way,hotel charlie quebec breaking off to the left,0.8888888888888888,0.8888888888888888
540, حوة تلتالي كبك واتش, hawta 852 climb flight level 330,hotel charlie quebec roger,1.0,1.0
541," Optel Bravo Juliet, traffic Husky is approaching air to the air right now behind you and same direction.", optel bravo juliet traffic rhein is approaching air to the air right now behind youЉ same direction,hotel bravo juliett traffic a husky is approaching gerzensee right now behind you and same direction,0.5555555555555556,0.5882352941176471
542," Det är bra att göra tal i pappa bänt. Här har vi sitt få stöda, får taxi.", delta air 100 proceed direct to pisa tschuss,hotel bravo sierra charlie papa berne tower is it for startup or for taxi,1.0,1.75
543," Wird es ja, go ahead.", swiss air 1000 turn left to 10 degrees,zulu sierra go ahead,0.8,1.0
544, Are you aware that you are now inside the city of Rathburn?, are you aware that you are now inside the city of rheinburg,are you aware that you are now inside the ctr of berne,0.25,0.16666666666666666
545," Ja, dat vind ik exact als we er al hebben losgemaakt.", jetset 1324 good bye,we have the traffic in sight as well hotel hotel oscar,1.0,2.75
546," ¡Vodá, vááá!", voda 132 alfa,hotel hotel oscar,1.5,1.0
547," Doe een goed uitzicht, doei doei.", delta india guten tag,frequency change approved bye bye have a nice evening hotel quebec mike,2.0,3.0
548," Hotel Whiskey Echo for the time being not available, I will call you back.", hotel whiskey echo for the time being not available i will call you back,hotel whiskey echo for the time being not available i will call you back,0.42857142857142855,0.0
549, بہت ایک طرح ہے, hapag lloyd 5555 zurich 13452,number 1 in sight hotel whiskey echo,1.75,1.4
550," Dr. Vizkir, thank you, follow behind.", hapag lloyd 5555 thank you follow behind,hotel whiskey echo thank you follow behind,0.8333333333333334,0.42857142857142855
551, Auto Brow Charlie Golf India taxi to Blue Station at Refuse Station approved from Blue Parking., auto bravo charlie golf india taxi to blue station at refuse station approved from blue parking,hotel bravo charlie golf india taxi to blue station to fuel station approved from blue parking,0.75,0.1875
552," Alitango is ski negative, it's fine. If you want you can monitor the frequency but it's up to you if you will stay outside of CTR all the time.", alitalia 100 is set to negative i ll be fine if you want you can monitor the frequency but it s up to you if you want to stay outside of ctr all the time,heli tango whiskey negative it s fine if you want you can monitor the frequency but it s up to you if you stay outside of ctr all the time,0.4482758620689655,0.2857142857142857
553," Hotel Bravo Town, Brecker, liebe Trivia.", hotel bravo tango rhein radar contact,hotel bravo tango echo echo leaving ctr,1.1666666666666667,0.6666666666666666
554," Hotel, I'd like to go frequency change, approved, goodbye.", hotel i ll like to go frequency change approved good bye,hotel echo echo frequency change approved good bye,1.0,0.45454545454545453
555, 1 секунды., 1 second,1 second,0.5,0.0
556," Sure, no worries, it's fine for me, but just for the next time then maybe not to get the confusion.", sure no worries its fine for me but just for the next time then maybe not to get the confusion,sure no worries it is fine for me but just for the next time then maybe not get a confusion,0.4,0.2
557, Okay, ok,ok,1.0,0.0
558," The Gov November Team is not available anymore, Romeo 8-2 is now active. Do you want to proceed to Sarva instead?", tag gov november team is not available anymore romeo 82 is now active do you want to proceed to savoia instead,hotel golf november zimi is not available anymore romeo 82 is now active do you want to proceed to sava instead,0.5238095238095238,0.19047619047619047
559," Bra, bra.", belgian air force 101 contact rhein 134.6,roger break break heli delta quebec after hotel whiskey cross via berne city then hotel echo,8.0,2.2857142857142856
560," Delta Jali, Kilo Viktor, India Tower, Reload, G&H 1027, Starbuproof, runway 32, cleared, destination Malta, via the Maybox 3, Brauere Departure.", delta alfa kilo viktor india tower reloaded guten tag 1027 st prex runway 32 cleared destination malta via trasadingen 3 baugen departure,delta charlie kilo victor india tower hello qnh 1027 startup approved runway 32 cleared destination malta via the mebox 3 bravo departure,0.8571428571428571,0.45454545454545453
561," Zulu 141 transition, flying initially 5000 feet, squawk 2760", zurich 1412 trasadingen flying initially 5000 feet squawk 2760,zulu 141 transition climb initially 5000 feet squawk 2760,0.4444444444444444,0.4444444444444444
562," I'm going to put my golf over K-dive, Charlie and how long do you stay?", i m going to put my golf over k diva charlie and how long do you stay,november mike alfa vacate via charlie and how long do you stay,0.6666666666666666,0.5882352941176471
563," At the Limea Eklit we are in the EMI approach runway 24, Zerkling 06 report established.", aero lloyd 5555 zurich 06 report established,hotel hotel lima echo we are at dme approach runway 24 circling 06 report established,0.625,1.7142857142857142
564," For telling the Victor after Whiskey 2, join wide right base runway 10 on the 1.", for telling victor after whiskey 2 join right base runway 10 on the 1,hotel india victor after whiskey 2 join wide right base runway 10 number 1,0.5625,0.35714285714285715
565," 627XT, 1181, bye bye.", swiss air 627xt 1181 bye bye,turkish 27 xray tower 1181 bye bye,1.5,0.6666666666666666
566," Erdoban einer 4 Kilomikes, Kontaktground 1 zu 1,905, goodbye!", aero lloyd 4 kilo mike contact rhein 132.4 good bye,europa 94 kilo mike contact ground 121.905 good bye,1.0,0.5
567," Hallitallär 571, Mainz & Hallau, pushback am Start, bis er prüft.", hapag lloyd 571 mainz and hallu push back to trasadingen,alitalia 571 apron hello push back and startup is approved,1.0,0.9
568," Bravo pilot, a little bit of air towel, it creates again, takes a kilo cross runway to it and contact the apron on 217.5F", bravo pilot a little bit of air traffic radar contact zurich 134.52 good bye,bravo kilo hotel romeo tower grutzli say again taxiway kilo cross runway 28 and contact apron 121.755,0.75,1.1428571428571428
569, Det är bra att se det delta Fox har tagit av alla och det är bra med vant det nu., delta foxtrot sierra india contact rhein radar 132.4,hotel bravo sierra delta foxtrot tower hello line up runway 10,0.95,1.125
570," Visit at 437, turn left by SXSW, Alpha, EG6, hold short runway 160.", hapag lloyd 437 turn left by sxsw alfa echo rhein 60 hold short runway 160,vista jet 437 turn left via taxiway alfa echo 6 hold short runway 16,0.6923076923076923,0.4666666666666667
571," with 2067 connect apron 1 to 1S, 855.", with 2067 connect paris 1 to 1355,swiss 2067 contact apron 121.855,0.75,0.8571428571428571
572," 121, ASMR-855, Swiss 2067.",  lufthansa 121 ascend 855 swiss 2067,121.855 swiss 2067,1.0,0.6666666666666666
573," NDR, ZA 2040, Kreese 9 und 0, runway 10 cleared for takeoff.", nederland 2040 zurich 132.9 good day,emirates 88 wind 0403 is 9 knots runway 10 cleared for takeoff,0.6666666666666666,2.0
574, You have to take up on video Emirates 88., you have to take up on vienna airlines 88,cleared for takeoff 10 emirates 88,1.0,0.8888888888888888
575," So assemble 6-1, wind 030 degrees, 4-9, 7-3-2, takeoff.", soya 61 wind 030 degrees 49732 take off,swiss ambulance 61 wind 030 degrees 4 knots runway 32 cleared takeoff,1.1111111111111112,1.0
576," En attrits, tout est à écart, c'est à en l'an 6.", air france 4560 tschuss,hi 32 cleared takeoff swiss ambulance 61,1.0,1.75
