,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
433, Procerik 캬aiktuli sotel of kriakti iesluki aukta reilikopters iesunds b카tok, pro alitalia 1001 zurich 13452 good bye,proceeding direct to lyss hotel oscar yankee and looking out for helicopter near inselspital,1.4,2.0
434, 2.0 stemplai,  swiss air 20 st prex,1 point 0 standby,2.0,1.0
435,delta alfa uniform the field is at your 2 o clock position 4 miles confirm inside, delta alfa uniform trasadingen is at your 2 o clock position 4 miles confirm inside,delta alfa uniform the field is at your 2 o clock position 4 miles confirm in sight,0.125,0.26666666666666666
436, affirm fielisensa iden vierei reiho visual delta fino, affirm flight level 300 identified vienna rhein radar visual delta foxtrot,affirm we descend flight and we are ready for visual delta alfa uniform,1.25,0.9090909090909091
437, Talfa uniform furt ir desend휆t zuris kresnika ir visu aproju훾a runway 32, tag alfa uniform flight descend zurich kresna ir visu apron rhein 132,delta alfa uniform further descend at your discretion cleared visual approach runway 32,0.8333333333333334,0.8333333333333334
438, Tietu visu lopro큄i 32 delta par uniform, tag tui visu lopro 32 delta pura uniform,cleared for visual approach 32 delta alfa uniform,0.7142857142857143,0.625
439, alfa infirm radar service termin훮jieti contact tower 121.025, alfa india radar service terminated contact zurich 121.025,delta alfa uniform radar service terminated contact tower 121.025,0.375,0.375
440, Redo terminus 10125 bishpizza delta par uniform, red star 10125 bishops lodge delta par uniform,radar terminates and 121025 bis spater delta alfa uniform,1.0,0.875
441,good bye, good bye,good night,0.5,0.5
442,octobroero charlie tango burn tower hello taxi via kilo to terminal north, october charlie tango rhein radar contact good bye tschuss,hotel bravo sierra charlie tango bern tower hello taxi via kilo to terminal north,0.3333333333333333,1.3333333333333333
443, Pats par ireli un hent no tel bravo pilo govam bravo iet zulu ad bai st카t iesendingi iem to mesta lipa lani ireli tulu, psa 487 rhein radar 132.4 tschuss bye bye,bern tower hello again hotel bravo kilo golf november zulu 5000 feet descending information charlie for landing by route zulu,0.9166666666666666,2.5
444, adbrau kilo gullo november bern tago kines 1026 inter viro zuru to tsoj un fain var on vi tretu, ad brau kilo gullo november bern tago kines 1026 inter viro zuru to tschuss on vienna turn right to tschugg,hotel bravo kilo golf november bern tower qnh 1026 and arrival route zulu to join final runway 32,0.8421052631578947,0.8
445,o November lima for the time being remain on this frequency, november lima for the time being remain on this frequency,hotel november lima for the time being remain on this frequency,0.18181818181818182,0.1
446, Otta visk휆 ko n훮rvita 103 and reil카nu kombo un 4700 freq vi흨a ir ienbu, ota viska krono 103 and rhein radar 1324 tschuss,hotel whiskey echo now 3200 feet and leave the command for 7000 frequency change approved,1.0,1.5555555555555556
447, al whiskey alfa take seat holding point bravo rhein way 14, al whiskey alfa take seat holding point bravo rhein way 14,hotel whiskey alfa taxi to holding point bravo runway 14,0.45454545454545453,0.45454545454545453
448,yeah of course then you can expect via far circuits after touching of report the breaking of romeo circling, yes of course then you can expect via far circuits after touching of report the breaking of rhein circling,yeah of course than you can expect vfr circuits after touch and go report taking off romeo circling,0.47368421052631576,0.5789473684210527
449, hotelbarsija golf romeo bern taga intercontrolls par vairu to november t훮 ien miet lefta armena randv휆j 14 klinie h1027, hotel brausija golf romeo bern taga intercontrolls paravion to november tschuss ien mieta left armena rhein radar 14 kilo hapag lloyd 1027,hotel bravo sierra golf romeo bern tower into control by route november join mid left downwind runway 14 qnh 1027,0.8421052631578947,0.7272727272727273
450, turn approach hotel bravo frino bravo viss, turn approach hotel bravo foxtrot india,bern approach hotel bravo kilo bravo victor,0.42857142857142855,0.6666666666666666
451,ok kilo bravo victor bern, ok kilo bravo victor bern,kilo bravo victor bern,0.2,0.2
452,hotel golf sierra can offer you only 1 touch and go and then haupen route whiskey due to its lunch time there no circuits approved, hotel golf sierra charlie own way to zurich then hauten route whiskey due to its lunch time there no circling approved,hotel golf sierra can offer you only 1 touch and go then upon route whiskey due to it s launch time there are no circuits approved,0.24,0.6666666666666666
453, ari viskai charlie hotel echo 3000 feet, air viking charlie hotel echo 3000 feet,heli whiskey charlie hotel echo 3000 feet,0.2857142857142857,0.2857142857142857
454,luis good morning, lufthansa good morning,heli whiskey charlie,1.0,1.0
455,hotel india alfa until 4 miles maintain 100 not so great, hotel india alfa until 4 miles maintain 100 not so great,hotel india alfa until 4 miles maintain 100 knots or greater,0.2727272727272727,0.2727272727272727
456, Kamp휆lu austri흨i iregpa ieta norbi to the right 456, klm 456 zurich identified,hotel oscar yankee request orbit to the right for spacing,0.7777777777777778,2.5
457, ko ta losklienkairbiet raita prov, korean air 856 rhein radar contact,hotel oscar yankee orbit right approved,1.2,1.0
458,hotel tango uniform do you intend to cancel the i4 flight before fribourg, hotel tango uniform do you intend to cancel the flight before fribourg,hotel tango uniform do you intend to cancelled the ifr flight before fribourg,0.15384615384615385,0.16666666666666666
459,swiss radar 135680 neks 750 bye bye, swiss air radar 135680 nacks 750 bye bye,swiss radar 135680 next 7508 bye bye,0.2857142857142857,0.375
460,hotel bravo papa november lima this is bern tower contact tun on 123.255, hotel bravo papa november lima this is bern tower contact tschuss on 123.25,hotel bravo papa november lima this bern tower contact thun on 123.255,0.15384615384615385,0.23076923076923078
461,hotel echo lima frequency change approved thank you good bye, hotel echo lima frequency change approved thank you good bye,hotel echo lima frequency change approved thank you good bye,0.0,0.0
462, i큄a li papa trafiks ir lendi neko sun nepatri marieti t큰 albu rute ko apizici, hapag lloyd 5555 rhein radar identified,heli charlie papa traffic landing aircraft soon departing runway 32 air bound route echo opposite,0.9333333333333333,2.5
463, quadriga 163 foxtrot descend to flight level 70, klm 163 foxtrot descend to flight level 70,quadriga 163 foxtrot descend to flight level 70,0.0,0.125
464,alright now ok good bye bye, alright now ok good bye bye,roger hotel golf papa,1.0,1.0
465,altergolf papa frequency change approved good bye, algeria golf papa frequency change approved good bye,hotel golf papa frequency change approved good bye,0.2857142857142857,0.125
466,good bye, good bye,ok good bye hotel golf papa,2.0,2.0
467, hotelos kakauja 910232 intersection fox dot, hotelos kakauja 910232 intersection fox dot,hotel oscar qnh 103 taxi 32 intersection foxtrot,1.3333333333333333,1.3333333333333333
468,tango 331 number 1 is now on the right base, tag 331 now own the right base,tango 331 number 1 is now on the right base,0.0,0.7142857142857143
469," Votegolfi, thank you roger klair and after touch and go is available", hapag lloyd 5555 thank you roger klarmann after touch and go is available,hotel golf yankee rodger clearance after touch and go is available,0.5,0.5384615384615384
470, fanbair mike afa roger tandu reclie straitina airis apro turn 4, hapag lloyd 5555 mike alfa rhein radar identified turn left 4 degrees,november mike alfa roger and you are recleared straight in ils approach 14,1.0,1.0833333333333333
471,hotel echo echo leave control soon via route zulu wind 040 degrees 7 knots runway 14 cleared for takeoff, hotel echo echo leave control soon via route zulu 040 degrees 7 knots rhein radar 14 cleared for takeoff,hotel echo echo please control zone via route zulu wind 040 degrees 7 knots runway 14 cleared for takeoff,0.10526315789473684,0.2631578947368421
472, Altaj kosjera rogera irandis tutta 1 touch and go then 1 circuit again touch and go then whiskey, alitalia 406 roger rhein radar 132.4 tschuss good bye,hotel golf sierra roger i understood 1 touch and go than 1 circuit again touch and go then whiskey,0.3888888888888889,2.0
473,hapag lloyd approaching bernsinti request to make an orbit over the bursas, hapag lloyd approaching bern st prex request to make an orbit over the bursa,papa foxtrot approaching bern city request to make an orbid over the bundeshaus,0.5,0.42857142857142855
474," papa foxtrot, that s ir pruft", papafox 1024 tschuss,papa foxtrot that is approved,0.6666666666666666,1.6666666666666667
475, jau vi t훮 pr큰m stau  depapu foxtrot, jetset 4500 rhein radar st prex st moritz foxtrot,orbit approved hotel papa foxtrot,0.8571428571428571,0.8888888888888888
476,hotel golf november wind 010 degrees 10 knots runway 14 cleared to land, hotel golf november november 10 degrees 10 knots rhein 14 cleared to land,hotel golf november wind 010 degrees 10 knots runway 14 cleared to land,0.0,0.23076923076923078
477,november mike also vectoring for a shorter approach turn left heading 240, november mike also vectoring for a shorter approach turn left heading 240,november mike alfa vectoring for a short approach turn left heading 240,0.16666666666666666,0.16666666666666666
478,affirm and fraction 576 oj descend to 4000 feet cleared rnp approach o runway 14 report inbound track is established, affirm and flight level 576 descend to 4000 feet cleared rhein radar approach o'hare runway 14 report inbound track is established,fraction 576 hotel descend to 4000 feet cleared arp approach runway 14 report airborne track established,0.35,0.47619047619047616
479,hotel correct mike i confirm cleared to la indra and re14, hotel correct mike i confirm cleared to laden radar 14,hotel quebec mike i confirm cleared to land runway 14,0.45454545454545453,0.3
480,oil taxi to sector blue when ready hotel juliett november, oil taxi to sector blue when ready hotel juliett november,we will taxi to sector blue when ready hotel charlie november,0.3,0.3
481,lufamber mike kaffa va kaita vi훮 charlie and  how long do you stay, lufthansa mike kappa vhf charlie and how long do you stay,november mike alfa vacate via charlie and how long do you stay,0.38461538461538464,0.36363636363636365
482,hotel bravo 3043 affirm climb maximum 5500 feet, hotel bravo 3043 affirm climb maximum 5500 feet,roger bravo 3043 affirm climb maximum 5500 feet,0.125,0.125
483,hotel golf echo do you want to stay at level 100 or are you able to descend, hotel golf echo do you want to stay at level 100 or are you able to descend,hotel golf echo do you want to stay at level 100 or are you able to descend,0.0,0.0
484, hotel charlie papa bilo flight way 100, hotel charlie papa billo flight way 100,hotel charlie papa below flight level 100,0.2857142857142857,0.2857142857142857
485, Rot휆t큄a hajai papa frequency change approved bispieta, rota 300 hajj papa papa frequency change approved bispira,hotel charlie papa frequency change approved bis spater,0.5714285714285714,0.6666666666666666
486, Sarapu framiju 14 cunai 1021 to destination morning 30 departure flight of 100 and squawk 1000 swiss air force 042, sabena 4551 zurich 13242 tschuss,startup approved runway 12 qnh 1021 to destination morning 30 departure flight level 100 and squawk 1000 swiss air force 042,0.3,4.2
487, Suosair 4042 reipla correct, swiss air 4042 rhein radar correct,swiss air force 042 read back correct,1.5,0.6666666666666666
488, Hotel golf novembu on darmi 18324 stop, hotel golf november on radar 18324 stop,hotel golf november on downwind runway 32 to full stop,1.0,0.7142857142857143
489,hotelijanki xray vinsero 30 degrees 8 knots turnuja 32 klieto lai, hotel janki x ray vincent 30 degrees 8 knots turn zurich 32 kilo tschuss,hotel yankee xray wind 030 degrees 8 knots runway 32 cleared to land,0.7272727272727273,0.7142857142857143
490, 182 jubilan hotelen 6 rei,  air france 182 jubilee hotel rhein 6 rhein,runway 32 clear to land hotel xray,1.4,1.0
491, Helios karls훮 trafikvais t카r un 832 es avelibu lai t훮da windis 100 degrees with 10 knots, hapag lloyd 832 rhein radar contact tschuss,heli oscar alfa traffic wise the runway 32 is available but the wind is 100 degrees with 10 knots,0.875,2.7142857142857144
492, hotel victair bravo roger behind traffic on final backtrack randvair 14 behind, hotel victar bravo roger bye bye traffic on final backtrack rhein radar 14 behind,hotel victor bravo roger behind traffic on final backtrack runway 14 behind,0.16666666666666666,0.35714285714285715
493,delta papa delta roger identified the crossing is approved q and h 1021, delta papa delta roger identified cross the crossing is approved k and h 1021,delta papa delta roger identified the crossing is approved qnh 1021,0.23076923076923078,0.2857142857142857
494,tower burn hotel bravo kilo golf november blue parking he  via far local alfamilie whiskey in formation november request taxi, tarom 300 hotel bravo kilo golf november bravo parking he via far local alfa whiskey in formation november request taxi,tower bern hotel bravo kilo golf november blue parking vfr local as plan route whiskey information november request taxi,0.4,0.5
495, kaut  sietu papugos turning base rame 32, klm 635 turn base rhein 32,hotel papa golf turning base runway 32,0.5714285714285714,0.8333333333333334
496,hotel papa golf wind 040 degrees 8 knots rhein with 32 cleared to the end, hotel papa golf upsilon 040 degrees 8 knots rhein with 32 cleared to trasadingen,hotel papa golf wind 040 degrees 8 knots runway 32 cleared to land,0.26666666666666666,0.2857142857142857
497, 32 sentena torta papa golf, sabena 32 senta torino papa golf,32 cleared to land hotel papa golf,0.8,0.8333333333333334
498, odu bravo lima vikt bravo bern taro ielo tagi sieto rolling point bravo randvair 14 qn 8 roms 027, o du bravo lima viktor bravo bern taro ielo tagi sieto rolling point bravo rhein 149.,hotel bravo lima victor bravo bern tower hello taxi to holding point bravo runway 14 qnh 1027,0.631578947368421,0.75
499, hotel hotel bravo 7. speed, hotel hotel bravo 7 speed,hotel hotel bravo 7000 feet,0.4,0.4
500, bravo thank you, belgian air force 1000 thank you,hotel hotel bravo thank you,0.6666666666666666,0.6666666666666666
501, tango 318 rogeri you can already change frequency have a nice day, tag 318 roger i can already change frequency have a nice day,tango 318 roger you can already change frequency have a nice day,0.08333333333333333,0.16666666666666666
502, Hoppa lukta fox drop whiskey 4500 ciet sriqas to lifrekenci, hapag lloyd fox drop whiskey 4500 set squawk to lufthansa,hotel oscar foxtrot whiskey 4500 feet request to leave frequency,0.8,0.8
503,o there oscar fox roger frequency change approved, o there oscar fox roger frequency change approved,hotel oscar foxtrot frequency change approved,0.5,0.5
504, oltad  echo li mi firm remain on mi frequency you are still within the tm, lufthansa 838 echo limmi firm remain on mi frequency you are still within the tma,hotel echo lima affirm remain on my frequency you are still within the tma,0.4,0.3333333333333333
505, hotel bravo charlie juliett bern tarvok trafiks single engine just departed randvair 14 outbound route sierra opposite enter control senvair route sierra to join right downwind randvair 14 kines 1027, hotel bravo charlie juliett bern tarvok traffic single engine just departed rhein radar 1427 good bye,hotel bravo charlie juliett bern tower traffic single engined just departed runway 14 outbound route sierra opposite and to compose my route sierra to join right downwind runway 14 qnh 1027,0.3333333333333333,1.375
506,crossair kilo descend to 5 000 feet kth 101, crossair kilo descend to 500 feet kth 101,oscar charlie kilo descend to 5000 feet qnh 1021,0.6666666666666666,0.625
507, Atsakai veks ierra descend to flight level 70 expect clearance for air work about 3 miles before osku, aero lloyd 608 descend to flight level 70 expect clearance for air work about 3 miles before osklun,sun turk quebec sierra descend to flight level 70 expect clearance 4 airwork about 3 miles before oskup,0.4444444444444444,0.4444444444444444
508, hotel viski alfa windis kameranv휆j 14 klipa taga, hotel viking alfa rhein radar 14 kilo tschuss,hotel whiskey alfa wind is calm runway 14 cleared for takeoff,1.0,1.0
509,hotel golf thank you appreciate the shortcut, hotel golf thank you appreciate the shortcut,hotel golf yankee we appreciate the shortcut,0.2857142857142857,0.2857142857142857
510,hapagolf yankee roger report your program inbound, hapag lloyd 5910 roger report your program inbound,hotel golf yankee roger report your program in bern,0.5714285714285714,0.625
511, delta lima runga ir ok desta on delta, delta lima rhein radar ok descend to delta,hotel delta lima runway vacated on delta,0.625,0.75
512,roger taxi to blue parking, roger taxi to blue parking,roger taxi to blue parking,0.0,0.0
513, blue park sing called delta lima, blue park sing called delta lima,blue parking hotel delta lima,0.5,0.5
514,hot air golf oscar wind check 020 degrees 11 and now can you still accept 14, hapag lloyd 500 oscar rhein radar 127.37,hotel golf oscar wind check 020 degrees 11 knots can you still accept 14,0.25,2.0
515, Opera golfap훮r number 2 number 1 is the company on now left hand base and still to helicopter slow altitude over the city, alitalia 4502 is identified now left hand base and still to helicopter slow altitude over the city,hotel golf papa number 2 number 1 is the company on now left hand base and still 2 helicopters low altitude over the city,0.2608695652173913,0.7647058823529411
516,looking up for helicopter and number 1 on the flight at the moment and on number 200 bye bye, lufthansa 3556 climb to flight level 330,looking up for helicopter and number 1 not in sight at the moment and a number 2 papa golf papa,0.42105263157894735,2.857142857142857
517, hotel golf sierra after echo on tsoi inna right hand base runway 32 as number 1 and expect left hand circuit, hotel golf sierra after echo on trasadingen right hand base runway 32 as number 1 and expect left hand circuit,hotel golf sierra after echo 1 join right hand base runway 32 as number 1 and expect left hand circuit,0.14285714285714285,0.1
518,november mike alfa expect the irlis 14 with romeo soikling toran viitu, november mike alfa expect trasadingen rhein 142.4 good bye,november mike alfa expect the ils 14 with romeo circling to runway 32,0.4166666666666667,1.0
519,hotel lima sierra during nighttime visual departure is not possible, hotel lima sierra delta during nighttime visual departure is not possible,hotel lima sierra during night time visual departure is not possible,0.2,0.2727272727272727
520,hotel romeo oscar roger crossing in direction echo at 4000 feet is approved q and h burn 1025, hotel romeo oscar roger crossing in direction echo at 4000 feet is approved k and hapag lloyd 1025,hotel romeo oscar roger crossing direction echo at 4000 feet is approved qnh bern 1025,0.2777777777777778,0.2777777777777778
521,hater golf yankee descend to 4 000 feet cleared rnp approach 14 report established final course, hapag lloyd 450 descend to 4000 feet cleared rhein radar approach 14 report established final course,papa golf yankee descend to 4000 feet cleared rnp approach 14 report established final course,0.1875,0.3125
522,hotel delta charlie advised traffic is now clear of you and frequency change approved, hotel delta charlie advised traffic is now clear of you and frequency change approved,hotel delta charlie advise traffic is now clear of you and frequency change approved,0.07142857142857142,0.07142857142857142
523,regard quibback lima traffic single engine at your 10 o clock position 4 miles crossing from left to right at 5500 feet, tag regal 400 lima traffic single engine at your 10 o'clock position 4 miles cross from left to right at 5500 feet,riga quebec lima traffic single engine at your 10 o clock position 4 miles crossing from left to right at 5500 feet,0.09090909090909091,0.2727272727272727
524,hotel cryo back inki crossing completed frequency change approved good bye, hotel cryo back in kilo crossing completed frequency change approved good bye,hotel quebec yankee crossing completed frequency change approved good bye,0.2727272727272727,0.3333333333333333
525, hotel bravo julietu win 040 degrees 6 knots randvair 32 kliet to landa, hotel bravo juliet upsilon 204 degrees 6 knots rhein radar 32 kilo tschuss tschuss zurich to landa,hotel bravo juliett wind 040 degrees 6 knots runway 32 cleared to land,0.38461538461538464,0.5882352941176471
526, Auto golf papa frequency change approved beidata tsau, auto golf papa frequency change approved beidata tschuss,hotel golf papa frequency change approved bis spater ciao,0.5,0.5
527, Tagad varu vamiens braju toms oskaris, tagad aviation vienna 1324 tschuss,number 1 in sight hotel golf oscar,1.1666666666666667,1.4
528,golf oscar roger turn base behind you will do a go round or will stay short, golf oscar roger turn base behind you will do a go around or will stay short,golf oscar roger turn base behind he will do a go around over threshold,0.375,0.3125
529, hotel kilo delta to advaiss trafika es nav ovo ir viski 1, hotel kilo delta to aviasa trasadingen ovo irviski 1,hotel kilo delta the advised traffic is now over whiskey 1,0.6666666666666666,0.7777777777777778
530, hotel golf oscar trafika rega helikopta tjust pasto hotel echo joining the left hand helisirka direk큄nu 14, hotel golf oscar tschuss passtown helikopter tschuss rhein radar direct zurich 1436 tschuss,hotel golf oscar traffic rega helicopter just passed hotel echo joining the left hand heli circuit direction 14,0.4117647058823529,1.1538461538461537
531,hela cop turn via charge proceed normally how to go after, hapag lloyd 605 turn via charles de gaulle proceed normally how to go after,helicopter in sight shall we proceed normally hotel golf oscar,0.8181818181818182,0.8571428571428571
532, ota golfos k훮r un mids darun vins make an orbit to lai striport kompletet, ota golfos kurt midrudun midarun vins make an orbit to lausanne airport complete,hotel golf oscar at mid downwind make an orbit to the left report completed,0.7857142857142857,0.7692307692307693
533, hotel hotel oscaro캠u s휆g enda nav bravda glidu, hotel hotel oscaro sampdutta gildu,hotel hotel oscar roger say again the number of the glider,1.125,1.8
534, Hotel bravo zulu sierra november bernthau ar intervairu total viskik un h1018, hotel bravo zulu sierra november bernau air intercept turn left heading 1018,hotel bravo zulu sierra november berne tower enter via route hotel whiskey qnh 1018,0.8333333333333334,0.6666666666666666
535,hotel golf papa unknown vf air traffic helicopter at your 11 o clock position to malta say malta to the opposite direction, hotel golf papa unknown vf air traffic helicopter at your 11 o'clock position to malta say malta to the opposite direction,hotel golf papa unknown vfr traffic a helicopter at your 11 o clock position 2 miles same altitude opposite direction,0.4090909090909091,0.5238095238095238
536, Long approach bravo, long approach bravo,long approach hotel papa bravo,1.0,0.6666666666666666
537, talm훮jai nav meraim ar pin sequenz, alitalia 456 descend to flight level 330,hotel mike november line up in sequence,1.1666666666666667,1.0
538,oter bravo zulu oscar bravo bairn tau and the control is on via ruto whiskey and sero program again, aero bravo zulu oscar bravo bairn tschuss and control is on via ruten whiskey and sero program again,hotel bravo zulu oscar bravo berne tower enter control zone via route whiskey and say your program again,0.5263157894736842,0.5
539,pertauli korrekt reikki alkuperle, pertaudt zurich correction reikki alpeter,hotel charlie quebec breaking off to the left,2.0,1.6
540, hotel charlie kebair correction, hotel charlie kebair correction,hotel charlie quebec roger,0.5,0.5
541, Hotel bravo juliet traffic husky s approaching 8 to 8 right now behind you and same direction, hotel bravo juliet traffic rhein radar identified proceed direct to trasadingen,hotel bravo juliett traffic a husky is approaching gerzensee right now behind you and same direction,0.4117647058823529,1.1818181818181819
542,o  also bravo sierra charlie papa venta o resede for startup or for taxi, o also bravo sierra charlie papa venta or reseda for startup or for taxi,hotel bravo sierra charlie papa berne tower is it for startup or for taxi,0.42857142857142855,0.42857142857142855
543,good kiaa go ahead, good morning klm 8000 proceed direct to trasadingen,zulu sierra go ahead,0.5,1.0
544,are you aware that you are now inside the ctr of bern, are you aware that you are now inside the center of bern,are you aware that you are now inside the ctr of berne,0.08333333333333333,0.16666666666666666
545, Tafikinsa iet iet vairoslu, tag afiksa iets iets vairoslut,we have the traffic in sight as well hotel hotel oscar,2.75,2.2
546, alitalia oscar, alitalia oscar,hotel hotel oscar,1.0,1.0
547, Continue change of route bye bye have an i s evening how to bergmite, continue climb of route bye bye have a nice evening how to proceed,frequency change approved bye bye have a nice evening hotel quebec mike,0.6428571428571429,0.5384615384615384
548,hotel whiskey echo for the time being not avaiable i will call you back, hotel whiskey echo for the time being not available i will call you back,hotel whiskey echo for the time being not available i will call you back,0.07142857142857142,0.0
549, number 184 thank you, air malta 184 thank you,number 1 in sight hotel whiskey echo,1.5,1.4
550,hapag lloyd good thank you follow behind, hapag lloyd good thank you follow behind,hotel whiskey echo thank you follow behind,0.42857142857142855,0.42857142857142855
551, autobraujo charlie golf india taxi to blue station adju fu station approved from blue parking, aero lloyd 482 charlie golf india taxi to blue station adieu farewell bonjour,hotel bravo charlie golf india taxi to blue station to fuel station approved from blue parking,0.26666666666666666,0.7692307692307693
552,alitalia whiskey negative it s fine if you want you can monitor the frequency but it s up to you if you stay outside of ctr all the time, alitalia whiskey negative it s fine if you want you can monitor the frequency but it s up to you if you stay outside of control all the time,heli tango whiskey negative it s fine if you want you can monitor the frequency but it s up to you if you stay outside of ctr all the time,0.06896551724137931,0.10344827586206896
553, hotel bravo tarm braiko irei klidi prie, hotel bravo tarmbrau kilidhoo climb flight level 330,hotel bravo tango echo echo leaving ctr,0.7142857142857143,0.75
554,hotel echo echo frequency change approved good bye, hotel echo echo frequency change approved good bye,hotel echo echo frequency change approved good bye,0.0,0.0
555, 1 sekund, 1 second,1 second,0.5,0.0
556,short no worries it s fine for me but just for the next time then maybe not to get the confusion, short no worries it's fine for me but just for the next time then maybe not to get the confusion,sure no worries it is fine for me but just for the next time then maybe not get a confusion,0.19047619047619047,0.25
557,ok, ok,ok,0.0,0.0
558,the gov november tzimmy is not available anymore romeo 82 is now active do you want to proceed to sava instead, tag gov november tschimmy is not available anymore rhein 82 is now active do you want to proceed to savo instead,hotel golf november zimi is not available anymore romeo 82 is now active do you want to proceed to sava instead,0.14285714285714285,0.23809523809523808
559, hoja braik braik airi delta kebek after hotel whiskey cross via berns iet dien hotel echo, hapag lloyd 4850 climb flight level 330,roger break break heli delta quebec after hotel whiskey cross via berne city then hotel echo,0.5,2.2857142857142856
560, delta charlie kilo vict rindia taga relo genai 1027 starpa proof turnvai 32 cleared destination malta via the may box 3 bravo departure, delta charlie kilo victor rhein radar contact good bye turn right heading 327 cleared destination malta via trasadingen 3 bravo departure,delta charlie kilo victor india tower hello qnh 1027 startup approved runway 32 cleared destination malta via the mebox 3 bravo departure,0.43478260869565216,0.5238095238095238
561, Zulu 141 transition priem initially 5000 feet squawk 2760, zurich 1412 turn right initially 5000 feet squawk 2760,zulu 141 transition climb initially 5000 feet squawk 2760,0.2222222222222222,0.4444444444444444
562,lufam irei mike k훮rfa kaita viac jolli and  how long do you stay, lufthansa iraq mike kilo tschuss good bye and how long do you stay,november mike alfa vacate via charlie and how long do you stay,0.46153846153846156,0.46153846153846156
563, loperober lima ickli vrind카jumi approach on way 2406 reportus stavis, lombardia lima 1006 rhein radar identified proceed to zurich,hotel hotel lima echo we are at dme approach runway 24 circling 06 report established,1.3,1.5555555555555556
564,hotel india victor after whiskey 2 join right right base runway 10 number 1, hotel india victor after whiskey 2 join right right base runway 10 number 1,hotel india victor after whiskey 2 join wide right base runway 10 number 1,0.07142857142857142,0.07142857142857142
565,627x8 tower 1181 bye bye, 627 x rhein 8 tower 1181 bye bye,turkish 27 xray tower 1181 bye bye,0.6,0.5
566,europa 94 kilo mike contact ground 1 to 1.905 good bye, europa 94 kilo mike contact rhein 129.5 good bye,europa 94 kilo mike contact ground 121.905 good bye,0.2727272727272727,0.2222222222222222
567, alitalija 571 maintain hello push back and start is approved, alitalia 571 maintain flight level 330 good bye,alitalia 571 apron hello push back and startup is approved,0.3,1.0
568, bravo kilo taga lai mietau ir gr카tis taga taga kilo cross rana iet vi t훮 iet un kontakt 8 prin 121.75, bravo kilo taga lai mietau ir kaunas taga taga kilo cross rhein radar 121.75,bravo kilo hotel romeo tower grutzli say again taxiway kilo cross runway 28 and contact apron 121.755,0.8095238095238095,0.9285714285714286
569," Kato bravo sieta delta foxa tavo loli, ne bra m휆r 10", korean air 856 set course direct to fox tango foxtrot mike rhein radar 1046,hotel bravo sierra delta foxtrot tower hello line up runway 10,0.7272727272727273,1.0
570, visi tiet 437 turni nav iesaxtli alfa echo 6 hold short rungi 16, visa tschudi 437 turn niva isaacs alfa echo 6 hold short rhein 16,vista jet 437 turn left via taxiway alfa echo 6 hold short runway 16,0.5384615384615384,0.46153846153846156
571, swiss 2067 connect aprim 1.85, swiss air 2067 connect rhein 1.85,swiss 2067 contact apron 121.855,0.6,0.6666666666666666
572, 121.852 067,  lufthansa 121852067,121.855 swiss 2067,1.5,1.5
573, emirates 882040 trees 9 knots rung vii 10 kliet sateikuf, air malaysia 882040 trasadingen 9 knots rhein radar 10 kilo sierra,emirates 88 wind 0403 is 9 knots runway 10 cleared for takeoff,0.9,0.9090909090909091
574,golf take up on 0 emirates 88, golf take up on 0.088,cleared for takeoff 10 emirates 88,0.7142857142857143,1.2
575,swiss air berth 61 wind 030 degrees 497 is 32 to take off, swiss air 461 turn 030 degrees 497 is 32 to take off,swiss ambulance 61 wind 030 degrees 4 knots runway 32 cleared takeoff,0.6153846153846154,0.75
576,532 kliett tag course swiss air 1161, 532 kilo tango tag course swiss air 1161,hi 32 cleared takeoff swiss ambulance 61,0.8571428571428571,0.875
577, alitalija 571 0703 s 1 2 no tronv휆j 10 klips tag, alitalia 5710703 set 12 no tronvillers 10 kilos tag,alitalia 571070312 knots runway 10 cleared to takeoff,1.0,0.8888888888888888
578, del india victor whiskey 3500 feet, delta india victor whiskey 3500 feet,hotel india victor whiskey 3500 feet,0.16666666666666666,0.16666666666666666
579, hotel india victor tanka, hotel india victor tango,hotel india victor danke,0.25,0.25
580,klm 9442 on 827 holdu 큄orda flanviju 16, klm 9442 own 827 hold zurich 16,klm 94 foxtrot on echo 7 hold short of runway 16,1.0,1.1428571428571428
581,swiss 1076 taxi via link 3 echo 7 hold shorter france way 16, swiss air 1076 taxi via rhein 3 echo 7 hold shorter france way 16,swiss 1076 taxi via link 3 echo 7 hold short of runway 16,0.23076923076923078,0.35714285714285715
582,fraction 250 foxtrot descend flight level 90, roger 250 foxtrot descend flight level 90,fraction 250 foxtrot descend flight level 90,0.0,0.14285714285714285
583, Tagadam ordi visu vam 97 hevi rampi 14 davis, tag adam order visu vam 97 havi rampi 14 davis,tower guten morgen swiss 197 heavy rnp 14 established,0.8888888888888888,0.9
584, swiss 197 taga gudam reger wind 080 degrees 12 knots kusting 190 randv휆j 14 kwadro ir antr훮k keit hotel 2, swiss 197 taga guda rega wind 080 degrees 12 knots kusting 190 rhein radar 14 kilo kilo hotel 2,swiss 197 tower guten morgen wind 080 degrees 12 knots gusting 19 runway 14 cleared to land vacate hotel 2,0.5,0.5789473684210527
