file,whisper_text,correct_text
atcosim_train3662.wav,alitalia 469 is identified,alitalia 469 is identified
atcosim_train3663.wav,lufthansa triple 30 is identified you are cleared to trasadingen climb flight level 290,lufthansa triple 30 is identified you are cleared to trasadingen climb flight level 290
atcosim_train3664.wav,aero lloyd 562 turn further right another 10 degrees and continue climb to flight level 290,aero lloyd 562 turn further right another 10 degrees and continue climb to flight level 290
atcosim_train3665.wav,lufthansa 3508 climb to flight level 270,lufthansa 3508 climb to flight level 270
atcosim_train3666.wav,lufthansa 4582 is identified climb to flight level 290,lufthansa 4582 is identified climb to flight level 290
atcosim_train3667.wav,lufthansa 4219 contact no 4219 proceed direct to dinkelsbuhl delta kilo bravo,lufthansa 4219 contact no 4219 proceed direct to dinkelsbuhl delta kilo bravo
atcosim_train3668.wav,delta echo charlie descend to flight level 370,delta echo charlie descend to flight level 370
atcosim_train3669.wav, alitalija 135 contact zurich 134.6,alitalia 135 contact zurich 134.6
atcosim_train3670.wav, 3508 i ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll ll,3508 i ll call you back
atcosim_train3671.wav,aero lloyd 562 climb to flight level 300,aero lloyd 562 climb to flight level 300
atcosim_train3672.wav, Sunwing 5214 contact zurich 133.4,sunwing 5214 contact zurich 133.4
atcosim_train3673.wav,lufthansa 4582 proceed to trasadingen,lufthansa 4582 proceed to trasadingen
atcosim_train3674.wav,sunwing 5212 contact zurich 134.6,sunwing 5212 contact zurich 134.6
atcosim_train3675.wav, alitalija 369 kontakt zurich 134.6,alitalia 369 contact zurich 134.6
atcosim_train3676.wav,aero lloyd 562 turn left to trasadingen,aero lloyd 562 turn left to trasadingen
atcosim_train3677.wav,lufthansa 3508 climb to flight level 290,lufthansa 3508 climb to flight level 290
atcosim_train3678.wav,algerie 2073 contact zurich 134.6,algerie 2073 contact zurich 134.6
atcosim_train3679.wav,tun air 4802 contact rhein 127.37,tun air 4802 contact rhein 127.37
atcosim_train3680.wav,tag transwede 1 o 1 identified,tag transwede 1 o 1 identified
atcosim_train3681.wav,sabena 481 proceed direct to the,sabena 481 proceed direct to dinkelsbuhl
atcosim_train3682.wav,tag swiss air 9352 identified,tag swiss air 9352 identified
atcosim_train3683.wav,tag lufthansa 8268 identified climb flight level 290,tag lufthansa 8268 identified climb flight level 290
atcosim_train3684.wav,roger for the time being maintain flight level 310,roger for the time being maintain flight level 310
atcosim_train3685.wav,lufthansa 8268 climb flight level 300,lufthansa 8268 climb flight level 300
atcosim_train3686.wav,speed bird 156 contact rhein 12737 tschu,speed bird 156 contact rhein 12737 tschu
atcosim_train3687.wav,lufthansa 8268 direct to trasadingen climb with 1500 feet per minute or more,lufthansa 8268 direct to trasadingen climb with 1500 feet per minute or more
atcosim_train3688.wav,tag foxy identified i ll call you back shortly for higher,tag foxy identified i ll call you back shortly for higher
atcosim_train3689.wav,sabena 481 descend now flight level 310,sabena 481 descend now flight level 310
atcosim_train3690.wav,tag india tango alfa sierra alfa identified,tag india tango alfa sierra alfa identified
atcosim_train3691.wav,tag sabena 838 identified,tag sabena 838 identified
atcosim_train3692.wav,tag swiss air 6520 identified,tag swiss air 6520 identified
atcosim_train3693.wav, foxtrot sierra india klamp flight level 270,foxtrot sierra india climb flight level 270
atcosim_train3694.wav,sabena 481 contact rhein frequency 132.4 tschuss,sabena 481 contact rhein frequency 132.4 tschuss
atcosim_train3695.wav,swiss air 9352 climb flight level 350,swiss air 9352 climb flight level 350
atcosim_train3696.wav, expect higher after passing karlsruhe,expect higher after passing karlsruhe
atcosim_train3697.wav,tag hapag lloyd 653 identified climb flight level 270,tag hapag lloyd 653 identified climb flight level 270
atcosim_train3698.wav,india tango alfa sierra alfa climb now flight level 320,india tango alfa sierra alfa climb now flight level 320
atcosim_train3699.wav,india sierra alfa stop climb flight level 310,india sierra alfa stop climb flight level 310
atcosim_train3700.wav,and india sierra alfa climb with 1500 feet per minute or more,and india sierra alfa climb with 1500 feet per minute or more
atcosim_train3701.wav,swiss air 9352 contact rhein 12737 tschuss,swiss air 9352 contact rhein 12737 tschuss
atcosim_train3702.wav,sabena 838 contact rhein 12737 tschuss,sabena 838 contact rhein 12737 tschuss
atcosim_train3703.wav,foxtrot sierra india kliem nav flight level 290 tschu,foxtrot sierra india climb now flight level 290 tschu
atcosim_train3704.wav,hapag lloyd 653 direct to trasadingen climb to flight level 290,hapag lloyd 653 direct to trasadingen climb to flight level 290
atcosim_train3705.wav,tag malaysian 2 identified,tag malaysian 2 identified
atcosim_train3706.wav,swiss air 6520 direct frankfurt,swiss air 6520 direct frankfurt
atcosim_train3707.wav, rogeri iespikt hājau iz zurichu inni bāt 5 mennets,roger expect higher with zurich in about 5 minutes
atcosim_train3708.wav,constellation 2251 guten tag identified,constellation 2251 guten tag identified
atcosim_train3709.wav,tag aero lloyd 528 identified,tag aero lloyd 528 identified
atcosim_train3710.wav,lufthansa 8268 contact zurich 1346 tschuss,lufthansa 8268 contact zurich 1346 tschuss
atcosim_train3711.wav,foxtrot sierra india contact zurich 1346 tschuss,foxtrot sierra india contact zurich 1346 tschuss
atcosim_train3712.wav,leisure 6024 guten tag identified,leisure 6024 guten tag identified
atcosim_train3713.wav,tag olympic 144 identified,tag olympic 144 identified
atcosim_train3714.wav,tag sobelair 2557 identified,tag sobelair 2557 identified
atcosim_train3715.wav,transwede 101 contact zurich 1334 tschuss,transwede 101 contact zurich 1334 tschuss
atcosim_train3716.wav,malaysian 2 contact rhein frequency 12737,malaysian 2 contact rhein frequency 12737
atcosim_train3717.wav,india tango alfa sierra alfa contact rhein frequency 12737,india tango alfa sierra alfa contact rhein frequency 12737
atcosim_train3718.wav,tag transwede 107 identified,tag transwede 107 identified
atcosim_train3719.wav,hapag lloyd 663 contact zurich 1346 tsch  o correction climb to flight level 300 now,hapag lloyd 663 contact zurich 1346 tsch  o correction climb to flight level 300 now
atcosim_train3720.wav,and hapag lloyd 653 zurich 1346,and hapag lloyd 653 zurich 1346
atcosim_train3721.wav,onur air 989 guten tag identified,onur air 989 guten tag identified
atcosim_train3722.wav,tag alitalia 117 identified what is your rate of climb,tag alitalia 117 identified what is your rate of climb
atcosim_train3723.wav,roger maintain,roger maintain
atcosim_train3724.wav,leisure 6024 rhein frequency 12737 tschuss,leisure 6024 rhein frequency 12737 tschuss
atcosim_train3725.wav,tag georgia 37 identified,tag georgia 37 identified
atcosim_train3726.wav,klm 300 kilo guten tag identified,klm 300 kilo guten tag identified
atcosim_train3727.wav,klm 300 kilo report your heading,klm 300 kilo report your heading
atcosim_train3728.wav,roger turn left heading 350 radar vectors nattenheim,roger turn left heading 350 radar vectors nattenheim
atcosim_train3729.wav,left heading 350,left heading 350
atcosim_train3730.wav,tag air malta 004 identified,tag air malta 004 identified
atcosim_train3731.wav,tag jetset 817 identified,tag jetset 817 identified
atcosim_train3732.wav, swiss air 6520 contact rhein 12737 tschuss,swiss air 6520 contact rhein 12737 tschuss
atcosim_train3733.wav,constellation 2251 contact rhein frequency 1 through 132.4,constellation 2251 contact rhein frequency 1 through 132.4
atcosim_train3734.wav,georgia 37 contact rhein 12737 tschuss,georgia 37 contact rhein 12737 tschuss
atcosim_train3735.wav,malta 004 proceed direct to fox fox mike,malta 004 proceed direct to fox fox mike
atcosim_train3736.wav,air malta 004 in the center of karlsruhe expect an initial descent due to crossing traffic for düsseldorf,air malta 004 in the viscinity of karlsruhe expect an initial descent due to crossing traffic for duesseldorf
atcosim_train3737.wav,onur air 989 contact rhein 12737 tschuss,onur air 989 contact rhein 12737 tschuss
atcosim_train3738.wav,aero lloyd 528 contact rhein correction zurich 1334 tschuss,aero lloyd 528 contact rhein correction zurich 1334 tschuss
atcosim_train3739.wav,transwede 107 climb now flight level 300 expect further climb in about 2 minutes,transwede 107 climb now flight level 300 expect further climb in about 2 minutes
atcosim_train3740.wav,olympic 144 contact rhein 132.4 tschuss,olympic 144 contact rhein 132.4 tschuss
atcosim_train3741.wav,tag german air force 585 identified proceed to fox fox mike,tag german air force 585 identified proceed to fox fox mike
atcosim_train3742.wav,and 585 an established report heading inbound to frankfurt,and 585 an established report heading inbound to frankfurt
atcosim_train3743.wav,transu,transu
atcosim_train3744.wav,transwede 107 continue climb flight level 330,transwede 107 continue climb flight level 330
atcosim_train3745.wav,air malta 004 descend now flight level 310,air malta 004 descend now flight level 310
atcosim_train3746.wav,air malta 004 descend with 2000 feet per minute or more,air malta 004 descend with 2000 feet per minute or more
atcosim_train3747.wav,sobelair 2557 rhein 1 through 132.4 tschuss,sobelair 2557 rhein 1 through 132.4 tschuss
atcosim_train3748.wav,jetset 817 contact rhein frequency 12737 tschuss,jetset 817 contact rhein frequency 12737 tschuss
atcosim_train3749.wav,transwede 107 climb with 15 hundred feet per minute or more,transwede 107 climb with 15 hundred feet per minute or more
atcosim_train3750.wav,air malta 004 stop descend flight level 320 for the time being,air malta 004 stop descend flight level 320 for the time being
atcosim_train3751.wav,roger maintain,roger maintain
atcosim_train3752.wav,sabena 7816 guten tag identified,sabena 7816 guten tag identified
atcosim_train3753.wav,hoi klm 264 identified,hoi klm 264 identified
atcosim_train3754.wav,sabena 7816 report your heading,sabena 7816 report your heading
atcosim_train3755.wav,roger turn left heading 355,roger turn left heading 355
atcosim_train3756.wav,tag jetset 1429 identified,tag jetset 1429 identified
atcosim_train3757.wav,tag aero lloyd 590 identified i ll call you back for higher,tag aero lloyd 590 identified i ll call you back for higher
atcosim_train3758.wav,sabena 832 guten tag identified,sabena 832 guten tag identified
atcosim_train3759.wav,transwede 107 contact zurich 1346 tschuss,transwede 107 contact zurich 1346 tschuss
atcosim_train3760.wav,klm 300 kilo direct to nattenheim,klm 300 kilo direct to nattenheim
atcosim_train3761.wav,klm 264 turn left heading 355,klm 264 turn left heading 355
atcosim_train3762.wav,affirm,affirm
atcosim_train3763.wav,aero lloyd 590 climb flight level 290,aero lloyd 590 climb flight level 290
atcosim_train3764.wav,tag onur air 388 identified,tag onur air 388 identified
atcosim_train3765.wav,tag netherlands 414 identified,tag netherlands 414 identified
atcosim_train3766.wav,klm 300 kilo contact rhein 12737 tschuss,klm 300 kilo contact rhein 12737 tschuss
atcosim_train3767.wav,alitalia 117 zurich 1334 tschuss,alitalia 117 zurich 1334 tschuss
atcosim_train3768.wav,tag alitalia 485 identified,tag alitalia 485 identified
atcosim_train3769.wav,tag lufthansa 4652 identified climb flight level 270,tag lufthansa 4652 identified climb flight level 270
atcosim_train3770.wav,tag belstar 526 hotel identified,tag belstar 526 hotel identified
atcosim_train3771.wav,jetset 1429 contact rhein 12737 tschuss,jetset 1429 contact rhein 12737 tschuss
atcosim_train3772.wav,lufthansa 4562 procee  no continue on current heading climb to flight level 290,lufthansa 4562 procee  to no continue on current heading climb to flight level 290
atcosim_train3773.wav, sabena 832 kontakt rhein 12737 tschuss,sabena 832 contact rhein 12737 tschuss
atcosim_train3774.wav,lufthansa 4562 climb to flight level 330,lufthansa 4562 climb to flight level 330
atcosim_train3775.wav,tag alitalia 401 identified climb to flight level 270,tag alitalia 401 identified climb to flight level 270
atcosim_train3776.wav,delta papa alfa tag identified,delta papa alfa tag identified
atcosim_train3777.wav,german air force 585 contact rhein 12737 tschuss,german air force 585 contact rhein 12737 tschuss
atcosim_train3778.wav,german air force 585 resume own navigation to frankfurt,german air force 585 resume own navigation to frankfurt
atcosim_train3779.wav,and 585 contact rhein 12737 tschuss,and 585 contact rhein 12737 tschuss
atcosim_train3780.wav,lufthansa 4652 direct to trasadingen,lufthansa 4652 direct to trasadingen
atcosim_train3781.wav,air malta 004 descend now flight level 310,air malta 004 descend now flight level 310
atcosim_train3782.wav,air malta 004 rhein 12737 tschuss,air malta 004 rhein 12737 tschuss
atcosim_train3783.wav, alitalija 401 direct trasadingen,alitalia 401 direct trasadingen
atcosim_train3784.wav, alitalija 401 climb flight level 290,alitalia 401 climb flight level 290
atcosim_train3785.wav,klm 264 direct nattenheim,klm 264 direct nattenheim
atcosim_train3786.wav,aero lloyd 590 contact rhein correction zurich 1346 tschuss,aero lloyd 590 contact rhein correction zurich 1346 tschuss
atcosim_train3787.wav,sabena 7816 direct to nattenheim,sabena 7816 direct to nattenheim
atcosim_train3788.wav,on air 388 contact rhein 1324 tschuss,onur air 388 contact rhein 1324 tschuss
atcosim_train3789.wav, klm 264 contact rhein 12737 tschuss,klm 264 contact rhein 12737 tschuss
atcosim_train3790.wav,sabena 7816 rhein 12737 tschuss,sabena 7816 rhein 12737 tschuss
atcosim_train3791.wav,tag britannia triple 2 alfa identified,tag britannia triple 2 alfa identified
atcosim_train3792.wav,tag singa 112 identified maintain heading 320,tag singa 112 identified maintain heading 320
atcosim_train3793.wav,tag lufthansa 4416 identified continue on current heading to enable further climb,tag lufthansa 4416 identified continue on current heading to enable further climb
atcosim_train3794.wav,tag hapag lloyd 3551 identified,tag hapag lloyd 3551 identified
atcosim_train3795.wav,tag belstar 5 o 2 hotel identified,tag belstar 5 o 2 hotel identified
atcosim_train3796.wav,lufthansa 4652 zurich 1346 tschuss,lufthansa 4652 zurich 1346 tschuss
atcosim_train3797.wav,belstar 526 hotel proceed direct to kempten kilo papa tango,belstar 526 hotel proceed direct to kempten kilo papa tango
atcosim_train3798.wav,netherlands air force 414 contact zurich 1346 tschuss,netherlands air force 414 contact zurich 1346 tschuss
atcosim_train3799.wav,tag alitalia 487 identified,tag alitalia 487 identified
atcosim_train3800.wav,belstar 526 hoteli kontakt rhein 1324 tschuss,belstar 526 hotel contact rhein 1324 tschuss
atcosim_train3801.wav,lufthansa 4416 climb now to flight level 290,lufthansa 4416 climb now to flight level 290
atcosim_train3802.wav,tag netherlands 35 identified,tag netherlands 35 identified
atcosim_train3803.wav,delta india mike lima lima guten tag identified,delta india mike lima lima guten tag identified
atcosim_train3804.wav,tag aero lloyd 517 identified,tag aero lloyd 517 identified
atcosim_train3805.wav,singa 112 continue now heading 310,singa 112 continue now heading 310
atcosim_train3806.wav,oscar hotel india guten tag identified,oscar hotel india guten tag identified
atcosim_train3807.wav,alitalia 485 contact zurich 1334 tschuss,alitalia 485 contact zurich 1334 tschuss
atcosim_train3808.wav,alitalia 401 zurich 1346 tschuss,alitalia 401 zurich 1346 tschuss
atcosim_train3809.wav,lufthansa 4416 direct to trasadingen,lufthansa 4416 direct to trasadingen
atcosim_train3810.wav,tag turkish 515 identified,tag turkish 515 identified
atcosim_train3811.wav,tag speed bird 124 identified,tag speed bird 124 identified
atcosim_train3812.wav,tag europa 363 identified proceed direct to fox fox mike,tag europa 363 identified proceed direct to fox fox mike
atcosim_train3813.wav,britannia triple 2 alfa contact rhein 1324 tschuss,britannia triple 2 alfa contact rhein 1324 tschuss
atcosim_train3814.wav,singa 112 continue current heading and contact rhein 12737 tschuss,singa 112 continue current heading and contact rhein 12737 tschuss
atcosim_train3815.wav, Tu viņa 124 kontakt rai un 12737 tschuss,speed bird 124 contact rhein 12737 tschuss
atcosim_train3816.wav,turkish 515 contact rhein 12737 tschuss,turkish 515 contact rhein 12737 tschuss
atcosim_train3817.wav,belstar 502 hoteli kontakt rhein 1324 tschuss,belstar 502 hotel contact rhein 1324 tschuss
atcosim_train3818.wav,how is it now,how is it now
atcosim_train3819.wav,tag lufthansa 3556 identified i ll call you back for higher,tag lufthansa 3556 identified i ll call you back for higher
atcosim_train3820.wav, lufthansa 4416 zurich 1346 tschuss,lufthansa 4416 zurich 1346 tschuss
atcosim_train3821.wav,tag sabena 9369 identified,tag sabena 9369 identified
atcosim_train3822.wav,tag speed bird 223 identified report your heading,tag speed bird 223 identified report your heading
atcosim_train3823.wav,roger turn left heading 295,roger turn left heading 295
atcosim_train3824.wav,tag midland 720 identified,tag midland 720 identified
atcosim_train3825.wav,midland 720 what is your rate of climb,midland 720 what is your rate of climb
atcosim_train3826.wav,ok,ok
atcosim_train3827.wav,that s fine,that s fine
atcosim_train3828.wav,tag alitalia 292 identified,tag alitalia 292 identified
atcosim_train3829.wav,sabena 826 alfa identified,sabena 826 alfa identified
atcosim_train3830.wav,tag britannia 236 alfa identified,tag britannia 236 alfa identified
atcosim_train3831.wav,lufthansa 3556 climb now flight level 28 z  correction 290,lufthansa 3556 climb now flight level 28 z  correction 290
atcosim_train3832.wav,and lufthansa 3556 climb with 1500 feet per minute or more,and lufthansa 3556 climb with 1500 feet per minute or more
atcosim_train3833.wav,hapag lloyd 3551 zurich 133.4 tschuss,hapag lloyd 3551 zurich 133.4 tschuss
atcosim_train3834.wav,alitalia 487 contact zurich 1346 tschuss,alitalia 487 contact zurich 1346 tschuss
atcosim_train3835.wav,delta india charlie papa alfa contact milano 13452 tschuss,delta india charlie papa alfa contact milano 13452 tschuss
atcosim_train3836.wav,speed bird 223 proceed now direct to nattenheim,speed bird 223 proceed now direct to nattenheim
atcosim_train3837.wav,tag alitalia 149 identified,tag alitalia 149 identified
atcosim_train3838.wav,tag sabena 8 o 1 identified,tag sabena 8 o 1 identified
atcosim_train3839.wav,aero lloyd 517 contact rhein 12737 tschu,aero lloyd 517 contact rhein 12737 tschu
atcosim_train3840.wav,lufthansa 3556 direct to trasadingen,lufthansa 3556 direct to trasadingen
atcosim_train3841.wav,speed bird 223 contact rhein 12737 tschuss,speed bird 223 contact rhein 12737 tschuss
atcosim_train3842.wav,oscar oscar papa hotel india contact rhein 132.4,oscar oscar papa hotel india contact rhein 132.4
atcosim_train3843.wav,netherlands air force 35 contact rhein 1324 tschuss,netherlands air force 35 contact rhein 1324 tschuss
atcosim_train3844.wav,midland 720 contact rhein frequency 12737 tschuss,midland 720 contact rhein frequency 12737 tschuss
atcosim_train3845.wav,tag alitalia 157 identified,tag alitalia 157 identified
atcosim_train3846.wav,speed bird 122 guten tag identified,speed bird 122 guten tag identified
atcosim_train3847.wav,tag lufthansa 4376 identified proceed direct to trasadingen call you back shortly for higher,tag lufthansa 4376 identified proceed direct to trasadingen call you back shortly for higher
atcosim_train3848.wav,lufthansa 4376 climb flight level 290,lufthansa 4376 climb flight level 290
atcosim_train3849.wav,europa 363 contact rhein 12737,europa 363 contact rhein 12737
atcosim_train3850.wav,sabena 9369 proceed now to trasadingen,sabena 9369 proceed now to trasadingen
atcosim_train3851.wav,tag lufthansa 3638 identified proceed direct to trasadingen climb flight level 270,tag lufthansa 3638 identified proceed direct to trasadingen climb flight level 270
atcosim_train3852.wav,speed bird 122 contact rhein frequency 12737 tschuss,speed bird 122 contact rhein frequency 12737 tschuss
atcosim_train3853.wav,condor 218 guten tag identified,condor 218 guten tag identified
atcosim_train3854.wav,lufthansa 3556 contact zurich 1346 tschuss,lufthansa 3556 contact zurich 1346 tschuss
atcosim_train3855.wav,delta lima lima contact milano 13452 tschuss,delta lima lima contact milano 13452 tschuss
atcosim_train3856.wav,britannia 236 alfa o no disregard,britannia 236 alfa o no disregard
atcosim_train3857.wav,alitalia 149 direct trasadingen,alitalia 149 direct trasadingen
atcosim_train3858.wav,alitalia 292 proceed to nattenheim,alitalia 292 proceed to nattenheim
atcosim_train3859.wav,sabena 801 direct trasadingen,sabena 801 direct trasadingen
atcosim_train3860.wav,thank you have a nice time off,thank you have a nice time off
atcosim_train3861.wav,sabena 481 proceed direct to delta kilo bravo,sabena 481 proceed direct to delta kilo bravo
atcosim_train3862.wav,transwede 1 o 1 good morning radar contact,transwede 1 o 1 good morning radar contact
atcosim_train3863.wav,swiss air 9352 good morning radar contact,swiss air 9352 good morning radar contact
atcosim_train3864.wav,lufthansa 8268 good morning climb to flight level 300,lufthansa 8268 good morning climb to flight level 300
atcosim_train3865.wav,sabena 838 non rvsm radar contact,sabena 838 non rvsm radar contact
atcosim_train3866.wav,sabena 838 you have to maintain level 280 you are not allowed to climb to the non  rvsm area,sabena 838 you have to maintain level 280 you are not allowed to climb to the no  rvsm area
atcosim_train3867.wav,lufthansa 8268 continue on present heading,lufthansa 8268 continue on present heading
atcosim_train3868.wav,fox sierra india good morning radar contact,fox sierra india good morning radar contact
atcosim_train3869.wav,fox sierra india proceed direct to trasadingen and climb to flight level 250,fox sierra india proceed direct to trasadingen and climb to flight level 250
atcosim_train3870.wav,sabena 481 call rhein 132.4,sabena 481 call rhein 132.4
atcosim_train3871.wav,station calling say again,station calling say again
atcosim_train3872.wav,fox sierra india continue climb to flight level 270,fox sierra india continue climb to flight level 270
atcosim_train3873.wav,speed bird 156 call rhein on 12737 good day,speed bird 156 call rhein on 12737 good day
atcosim_train3874.wav,lufthansa 8268 now proceed direct to trasadingen,lufthansa 8268 now proceed direct to trasadingen
atcosim_train3875.wav,hapag lloyd 653 good morning climb to flight level 270,hapag lloyd 653 good morning climb to flight level 270
atcosim_train3876.wav,india sierra alfa good morning radar contact,india sierra alfa good morning radar contact
atcosim_train3877.wav,swiss air 6520 proceed direct to frankfurt,swiss air 6520 proceed direct to frankfurt
atcosim_train3878.wav,swiss air 9352 call rhein 12737 good day,swiss air 9352 call rhein 12737 good day
atcosim_train3879.wav,hapag lloyd 653 climb to flight level 290 direct trasadingen,hapag lloyd 653 climb to flight level 290 direct trasadingen
atcosim_train3880.wav,and hapag lloyd 653 correction cleared level is 300,and hapag lloyd 653 correction cleared level is 300
atcosim_train3881.wav,malaysian 2 good morning radar contact,malaysian 2 good morning radar contact
atcosim_train3882.wav,constellation 2251 good morning radar contact,constellation 2251 good morning radar contact
atcosim_train3883.wav,lufthansa 8268 climb to flight level 340,lufthansa 8268 climb to flight level 340
atcosim_train3884.wav,good morning aero lloyd 528 radar contact,good morning aero lloyd 528 radar contact
atcosim_train3885.wav,leisure 6024 good morning radar contact,leisure 6024 good morning radar contact
atcosim_train3886.wav,hapag lloyd 653 expect higher with zurich later on,hapag lloyd 653 expect higher with zurich later on
atcosim_train3887.wav,sabena 838 contact rhein 12737 good day,sabena 838 contact rhein 12737 good day
atcosim_train3888.wav,fox sierra india climb to level 290,fox sierra india climb to level 290
atcosim_train3889.wav,fox sierra india call zurich on 1346,fox sierra india call zurich on 1346
atcosim_train3890.wav,transwede 1 o 1 call zurich on 133.4 good day,transwede 1 o 1 call zurich on 133.4 good day
atcosim_train3891.wav, 133.4,133.4
atcosim_train3892.wav, bye,bye
atcosim_train3893.wav,lufthansa 8268 kaut zurichon 1346,lufthansa 8268 call zurich on 1346
atcosim_train3894.wav,olympic 144 good morning radar contact,olympic 144 good morning radar contact
atcosim_train3895.wav,sobelair 2557 good morning radar contact,sobelair 2557 good morning radar contact
atcosim_train3896.wav,hapag lloyd 653 now call zurich on 1346 good day,hapag lloyd 653 now call zurich on 1346 good day
atcosim_train3897.wav,georgia 037 good morning radar contact,georgia 037 good morning radar contact
atcosim_train3898.wav,transwede 1 o 7 good morning radar contact,transwede 1 o 7 good morning radar contact
atcosim_train3899.wav, call you back,call you back
atcosim_train3900.wav,india sierra alfa call rhein on 12737 good day,india sierra alfa call rhein 12737 good day
atcosim_train3901.wav,malaysian 2 rhein 12737 good day,malaysian 2 rhein 12737 good day
atcosim_train3902.wav,alitalia 117 good morning radar contact,alitalia 117 good morning radar contact
atcosim_train3903.wav,klm 300 kilo good morning radar contact,klm 300 kilo good morning radar contact
atcosim_train3904.wav,onur 989 radar contact,onur 989 radar contact
atcosim_train3905.wav,transwede 107 turn left 10 degrees climb to level 320,transwede 107 turn left 10 degrees climb to level 320
atcosim_train3906.wav,leisure 6024 call rhein 12737 good day,leisure 6024 call rhein 12737 good day
atcosim_train3907.wav,constellation 2251 call rhein 1324 good day,constellation 2251 call rhein 1324 good day
atcosim_train3908.wav,jetset 817 good morning in radar contact,jetset 817 good morning in radar contact
atcosim_train3909.wav,air malta 004 good morning radar contact,air malta 004 good morning radar contact
atcosim_train3910.wav,transwede 107 direct to trasadingen,transwede 107 direct to trasadingen
atcosim_train3911.wav,klm 300 kilo for shortcut turn left 15 degrees,klm 300 kilo for shortcut turn left 15 degrees
atcosim_train3912.wav,sobelair 2557 proceed direct to kempten,sobelair 2557 proceed direct to kempten
atcosim_train3913.wav,swiss air 6520 call rhein 12737,swiss air 6520 call rhein 12737
atcosim_train3914.wav,klm 300 kilo you were instructed to turn left by 15 degrees you are in a right turn so continue left now 30 degrees,klm 300 kilo you were instructed to turn left by 15 degrees you are in a right turn so continue left now 30 degrees
atcosim_train3915.wav,german air force 585 non rvsm radar contact,german air force 585 non rvsm radar contact
atcosim_train3916.wav,georgia 037 rhein radar 12737 good day,georgia 037 rhein radar 12737 good day
atcosim_train3917.wav,olympic 144 call rhein 1324,olympic 144 call rhein 1324
atcosim_train3918.wav,sabena 7816 good morning radar contact,sabena 7816 good morning radar contact
atcosim_train3919.wav,onur air 989 call rhein 12737,onur air 989 call rhein 12737
atcosim_train3920.wav,sobelair 2557 call rhein 1324 good day,sobelair 2557 call rhein 1324 good day
atcosim_train3921.wav,aero lloyd 528 call zurich on 1334,aero lloyd 528 call zurich on 1334
atcosim_train3922.wav,transwede 107 climb to level 330,transwede 107 climb to level 330
atcosim_train3923.wav,jetset 1429 good morning radar contact,jetset 1429 good morning radar contact
atcosim_train3924.wav,air malta 004 descend to flight level 350,air malta 004 descend to flight level 350
atcosim_train3925.wav,sabena 832 good morning radar contact,sabena 832 good morning radar contact
atcosim_train3926.wav,klm 300 kilo proceed direct to nattenheim,klm 300 kilo proceed direct to nattenheim
atcosim_train3927.wav, orleset nattenheim november tango mike,all nattenheim november tango mike
atcosim_train3928.wav,transwede 107 call zurich on 1346,transwede 107 call zurich on 1346
atcosim_train3929.wav,aero lloyd 590 radar contact climb to level 290,aero lloyd 590 radar contact climb to level 290
atcosim_train3930.wav,onno air 388 good morning radar contact,onur air 388 good morning radar contact
atcosim_train3931.wav,klm 264 radar contact,klm 264 radar contact
atcosim_train3932.wav,netherlands air force 414 non rvsm radar contact,netherlands air force 414 non rvsm radar contact
atcosim_train3933.wav,alitalia 117 call zurich on 1334 good day,alitalia 117 call zurich on 1334 good day
atcosim_train3934.wav,klm 300 kilo contact rhein on 12737,klm 300 kilo contact rhein on 12737
atcosim_train3935.wav,aero lloyd 590 proceed direct to trasadingen,aero lloyd 590 proceed direct to trasadingen
atcosim_train3936.wav,klm 264 turno left 15 degrees,klm 264 turn left 15 degrees
