file,whisper_text,correct_text
atcosim_train_3485.wav, Goodbye.,good bye
atcosim_train_3486.wav," Yeah, 273 is identified.",jat two seven three is identified
atcosim_train_3487.wav," Lufthansa 3566 is identified, proceed to Trazadingen, climb to FL270.",lufthansa three five six six is identified proceed to trasadingen climb to flight level two seven zero
atcosim_train_3488.wav," Hapageloid 112 is identified, you clear the active Frankfurt.",hapag lloyd one one two is identified you are cleared direct to frankfurt
atcosim_train_3489.wav, This was a 9360 climb to flight level 300,swiss air nine three six zero climb to flight level three hundred
atcosim_train_3490.wav," This is an 806 contact line radar, 127.37",swiss air eight zero six contact rhein radar one two seven decimal three seven
atcosim_train_3491.wav," Air also on 088,",airals one zero eight eight rhein radar one two seven decimal three seven
atcosim_train_3492.wav," Lufthansa 3566, continue climb to flight level 290.",lufthansa three five six six continue climb to flight level two nine zero
atcosim_train_3493.wav, Negative 29.,negative two nine zero
atcosim_train_3494.wav, Sabina 830 is identified.,sabena eight three zero is identified
atcosim_train_3495.wav," And the Vayner 83, zero is cleared to go here.",and sabena eight three zero is cleared direct to gotil
atcosim_train_3496.wav, Lufthansa 3604 is identified climb to FL290.,lufthansa three six zero four is identified climb to flight level two nine zero
atcosim_train_3497.wav," Affirm 3604, you clear direct to Trazardingen.",affirm three six zero four you are cleared direct to trasadingen
atcosim_train_3498.wav," I will end 5255, contact the vinyl radar 127.737",air berlin five two five five contact rhein radar one two seven decimal three seven
atcosim_train_3499.wav, Lufthansa 3566 climb to flight level 310,lufthansa three five six six climb to flight level three one zero
atcosim_train_3500.wav, Tera-1-3-7-2 contact the line in radar. 1-3-2-0-74,tarom three seven two contact rhein radar one three two decimal four
atcosim_train_3501.wav," KLM 346 is identified, report your heading.",klm three four six is identified report your heading
atcosim_train_3502.wav," OK, KLM 346, fly heading 350.",ok klm three four six fly heading three five zero
atcosim_train_3503.wav, Alitalia 647 force identified.,alitalia six four seven four is identified
atcosim_train_3504.wav, Sabina 8 3 0 are you turning to go till,sabena eight three zero are you turning to gotil
atcosim_train_3505.wav, Roger,roger
atcosim_train_3506.wav, Britannia 327 alpha is identified.,britannia three two seven alfa is identified
atcosim_train_3507.wav," Lufthansa 3566, continue climb to flight level 370.",lufthansa three five six six continue climb to flight level three seven zero
atcosim_train_3508.wav, Swissen 98360 climb flight level 310.,swiss air nine three six zero climb flight level three one zero
atcosim_train_3509.wav," Swissa 936, zero contact line radar, one two seven decimal three seven.",swiss air nine three six zero contact rhein radar one two seven decimal three seven
atcosim_train_3510.wav," Lufthansa 4700 is identified, proceed to Trazading and climb to FL290",lufthansa four thousand seven hundred is identified proceed to trasadingen climb to flight level two nine zero
atcosim_train_3511.wav, SPEBA 1 to 9 is identified.,speed bird one two nine is identified
atcosim_train_3512.wav, Lufthansa 4207 is identified.,lufthansa four two zero seven is identified
atcosim_train_3513.wav, Watch out!,roger
atcosim_train_3514.wav, YET 273 contact line radar 132.4,jat two seven three contact rhein radar one three two decimal four
atcosim_train_3515.wav," Lufthansa 5236 is identified, proceed direct to November Tengo Mike.",lufthansa five two three six is identified proceed direct to november tango mike
atcosim_train_3516.wav, Lufthansa 3566 stop your climb at FL360,lufthansa three five six six stop your climb at flight level three six zero
atcosim_train_3517.wav, Alitalia 647 for report your heading.,alitalia six four seven four report your heading
atcosim_train_3518.wav, Alitalia 6474 turn right heading 010,alitalia six four seven four turn right heading zero one zero
atcosim_train_3519.wav, Lufthansa 4700 climb flight level 330,lufthansa four thousand seven hundred climb flight level three three zero
atcosim_train_3520.wav, After all the actions under the,golf bravo victor juliett india identified
atcosim_train_3521.wav," Any unlock identified, proceed to Trazadink and climb flight level to 9.0.",indialook identified proceed to trasadingen climb flight level two nine zero
atcosim_train_3522.wav," Luftanze 3566, contact Zürich 133, decimal 4.",lufthansa three five six six contact zurich one three three decimal four
atcosim_train_3523.wav, Semina A30 contact line 127 to summit 37.,sabena eight three zero contact rhein one two seven decimal three seven
atcosim_train_3524.wav, SADIA 106 is identified.,saudia one zero six is identified
atcosim_train_3525.wav," Lufthansa 4700, continue climb to flight level 370.",lufthansa four thousand seven hundred continue climb to flight level three seven zero
atcosim_train_3526.wav, Expect high-risk to work in about 10 minutes.,expect higher with zurich in about ten minutes
atcosim_train_3527.wav," Return air 327, alpha contact line 132, this move 4.",britannia three two seven alfa contact rhein one three two decimal four
atcosim_train_3528.wav, And you unlock climb flight level 330,indialook climb flight level three three zero
atcosim_train_3529.wav," Lufthansa 3604 contact 0, 134, 6",lufthansa three six zero four contact zurich one three four decimal six
atcosim_train_3530.wav," Lufthansa 3604, contact 0, IH 134, reasonable 6",lufthansa three six zero four contact zurich one three four decimal six
atcosim_train_3531.wav, Alitalia 6474 confirm you're still on heading 010,alitalia six four seven four confirm you are still on heading zero one zero
atcosim_train_3532.wav," Roger, turn further right heading 020",roger turn further right heading zero two zero
atcosim_train_3533.wav, left hands are 4207 and left to Delta Kb.,lufthansa four two zero seven turn left to delta kilo bravo
atcosim_train_3534.wav," Lufthansa 5236 contact, line radar 127, N37",lufthansa five two three six contact rhein radar one two seven decimal three seven
atcosim_train_3535.wav, Apaglide 112 contact priority radar 127 ass,hapag lloyd one one two contact rhein radar one two seven decimal three seven
atcosim_train_3536.wav," halftime just before volleyball, simple, wins sense, Artist",speed bird one two nine contact rhein one three two decimal four
atcosim_train_3537.wav, Alitalia 6 4 7 4 turn direct to Frankfurt again Fox Fox Mike,alitalia six four seven four turn direct to frankfurt again fox fox mike
atcosim_train_3538.wav, Hello?,hello
atcosim_train_3539.wav," Lufthansa 42070, send to flight level 330.",lufthansa four two zero seven descend to flight level three three zero
atcosim_train_3540.wav," L-3550 is identified, proceed direct to Trazardingen, climb FL250",lufthansa three five five zero is identified proceed direct to trasadingen climb flight level two five zero
atcosim_train_3541.wav, Left hands are 4209 as identified.,lufthansa four two zero nine is identified
atcosim_train_3542.wav," Lufthansa 4207 contact now, Line radar 132 decimal 4. Goodbye.",lufthansa four two zero seven contact now rhein radar one three two decimal four good bye
atcosim_train_3543.wav, Gellum three four six turn left to Nautenheim,klm three four six turn left to nattenheim
atcosim_train_3544.wav, GOLF JULIET IN NEAR TURN RIGHT TO TRASELINGIN,golf juliett india turn right to trasadingen
atcosim_train_3545.wav, PMET 1 is identified. Good afternoon.,bee med one is identified good afternoon
atcosim_train_3546.wav," Samina A3-6 is identified, proceed direct to Guteil.",sabena eight three six is identified proceed direct to gotil
atcosim_train_3547.wav," Lufthansa 4700, contact Zürich 133.4",lufthansa four thousand seven hundred contact zurich one three three decimal four
atcosim_train_3548.wav, KLM 346 contact rein radar 127 decimal 37.,klm three four six contact rhein radar one two seven decimal three seven
atcosim_train_3549.wav, Hotel Bravo in near Tengo Romeo is identified.,hotel bravo india tango romeo is identified
atcosim_train_3550.wav, Left-hander 5504 is identified.,lufthansa five five zero four is identified
atcosim_train_3551.wav, Lufthansa 3550 climb to FL290 climb at 1000 feet per minute or more.,lufthansa three five five zero climb to flight level two nine zero climb at one thousand feet per minute or more
atcosim_train_3552.wav, SADIA 106 contact line VEDA 132 decimal 4,saudia one zero six contact rhein radar one three two decimal four
atcosim_train_3553.wav, B-med 1 report you're heading,bee med one report your heading
atcosim_train_3554.wav, See you again.,say again
atcosim_train_3555.wav, We made one for separation turn left heading 110.,bee med one for separation turn left heading one one zero
atcosim_train_3556.wav," And the Alok contact not 0, I1-3-4-0-6",indialook contact now zurich one three four decimal six
atcosim_train_3557.wav," Lufthansa 4207, contact Ryan 132, decimal 4.",lufthansa four two zero seven contact rhein one three two decimal four
atcosim_train_3558.wav, Alitalia 6474 report you're heading,alitalia six four seven four report your heading
atcosim_train_3559.wav, Watch out.,roger
atcosim_train_3560.wav," Alitalia 647, 4 descent now to flight level 280.",alitalia six four seven four descend now to flight level two eight zero
atcosim_train_3561.wav, ...or if you choose to proceed directly ontojam.,hotel tango romeo proceed direct to nattenheim
atcosim_train_3562.wav," Lufthansa 420.9 proceed to Dinklespil, data kilo baro",lufthansa four two zero nine proceed to dinkelsbuhl delta kilo bravo
atcosim_train_3563.wav, Golf Juliet India contact 0-133-4,golf juliett india contact zurich one three three decimal four
atcosim_train_3564.wav," Delta India, Mike, Mike, Echo S identified, fly heading 170, climb flight level 270.",delta india mike mike echo is identified fly heading one seven zero climb flight level two seven zero
atcosim_train_3565.wav, We made one climb to flight level three fours ago,bee med one climb to flight level three four zero
atcosim_train_3566.wav, B-Med 1 I say again climb to flight level 340,bee med one i say again climb to flight level three four zero
atcosim_train_3567.wav, And the other station before calling Rian C again,and near the station before calling rhein say again
atcosim_train_3568.wav, Alitalia 150 identified.,alitalia one five zero identified
atcosim_train_3569.wav, Adria 1627 is identified.,adria one six two seven is identified
atcosim_train_3570.wav," Cross 858, disidentified.",crossair eight five eight is identified
atcosim_train_3571.wav, Benjamin Air Force 44 is identified,belgian airforce four four is identified
atcosim_train_3572.wav, ARAVAC 1061 non-RAVSM is identified.,aerovic one zero six one non rvsm is identified
atcosim_train_3573.wav," Alitalia 647, 4 contact, Ryan Radar 127, decimal 37",alitalia six four seven four contact rhein radar one two seven decimal three seven
atcosim_train_3574.wav, Hotel Tango Romeo contact Line Veda 127 decimal 37.,hotel tango romeo contact rhein radar one two seven decimal three seven
atcosim_train_3575.wav, Belgium Air Force 4 for a report you're heading.,belgian airforce four four report your heading
atcosim_train_3576.wav, Watch it.,roger
atcosim_train_3577.wav," Town 374 is identified, maintain the heading.",tarom three seven four is identified maintain the heading
atcosim_train_3578.wav, May I 6 9 5 2 S identified turn right heading 1 9 0 climb flight level 2 5 0,merair six nine five two is identified turn right heading one nine zero climb flight level two five zero
atcosim_train_3579.wav," BIMED 1 proceed now direct to Mike Uniform, November",bee med one proceed now direct to mike uniform november
atcosim_train_3580.wav," Beam at one contact, line 132, decimal four.",bee med one contact rhein one three two decimal four
atcosim_train_3581.wav," Lufthansa 4209, contact VEIN radar 132.4",lufthansa four two zero nine contact rhein radar one three two decimal four
atcosim_train_3582.wav," Sabina 836, non-RVSM, contact RIN 127.37",sabena eight three six non rvsm contact rhein one two seven decimal three seven
atcosim_train_3583.wav," Alitalia, 2-9-0 on this side, empty fight",alitalia two nine one is identified
atcosim_train_3584.wav," Lufthansa 3550, contact Zürich 134.06",lufthansa three five five zero contact zurich one three four decimal six
atcosim_train_3585.wav," OK, plus 8, in this regard",crossair eight disregard
atcosim_train_3586.wav, Quelem 317 identified,klm three one seven is identified
atcosim_train_3587.wav, I'll tell you to 9-1 report you're heading,alitalia two nine one report your heading
atcosim_train_3588.wav, Roger.,roger
atcosim_train_3589.wav," Lieutenant 306, Alpha is identified.",britannia three zero six alfa is identified
atcosim_train_3590.wav, Delta Mike Echo continue climb flight level 300,delta mike echo continue climb flight level three hundred
atcosim_train_3591.wav," May 6, 952 climb flight level to 9-0.",merair six nine five two climb flight level two nine zero
atcosim_train_3592.wav, Ehri transact Listen it,aerovic one zero six one report your mach number
atcosim_train_3593.wav," Watch break, Alitalia to 9, I want to report your mach number",roger break alitalia two nine one report your mach number
atcosim_train_3594.wav, ARIVAC 1061 can you increase to decimal 7-6?,aerovic one zero six one can you increase to decimal seven six
atcosim_train_3595.wav," What should I do, sir?",roger do so
atcosim_train_3596.wav," A DREA 1627 contact, Rhein radar 132 decimal 4.",adria one six two seven contact rhein radar one three two decimal four
atcosim_train_3597.wav," Belgium Air Force 4-4, Non-RVSM, contact Rhine 127.37",belgian airforce four four non rvsm contact rhein one two seven decimal three seven
atcosim_train_3598.wav, NATO 1-0 is identified.,nato one zero is identified
atcosim_train_3599.wav, Delta Mike Echo flying now heading 180.,delta mike echo fly now heading one eight zero
atcosim_train_3600.wav, May I 6 9 F 5 2 lift hitting 180,merair six nine five two left heading one eight zero
atcosim_train_3601.wav, Lufthansa 5504 contact Zürich 134.6,lufthansa five five zero four contact zurich one three four decimal six
atcosim_train_3602.wav, Malaysian force identified.,malaysian four is identified
atcosim_train_3603.wav," Maintain level 300, expect higher this... ...silly.",maintain level three hundred expect higher with zurich
atcosim_train_3604.wav," Lufthansa 5-1-7, assigned entry flight",lufthansa five two one seven is identified
atcosim_train_3605.wav, KLM 317 descend to flight level 290,klm three one seven descend to flight level two nine zero
atcosim_train_3606.wav," KEDAM 317 contact Rhein 132, December 4",klm three one seven contact rhein one three two decimal four
atcosim_train_3607.wav, may I 69.44 identified.,merair six nine four four is identified
atcosim_train_3608.wav," May 6, 904 proceed to Trasadingen, climb to FL290.",and merair six nine four four proceed to trasadingen climb to flight level two nine zero
atcosim_train_3609.wav, KALFA 005 is identified.,gulf air zero zero five is identified
atcosim_train_3610.wav," Kosser 858 contact, going radar 127.37",crossair eight five eight contact rhein radar one two seven decimal three seven
atcosim_train_3611.wav," Tower 374 is clear of traffic, turn right to Kilo Papatango.",tarom three seven four is clear of traffic turn right to kilo papa tango
atcosim_train_3612.wav," Affirm 374, contact line 132, decimal 4.",affirm three seven four contact rhein one three two decimal four
atcosim_train_3613.wav, Italia 150 turn left direction November Tengo mic,alitalia one five zero turn left direct to november tango mike
atcosim_train_3614.wav, Egypt 884 is identified.,egypt air eight eight four is identified
atcosim_train_3615.wav," Alitalia, tune 901, report you're heading",alitalia two nine one report your heading
atcosim_train_3616.wav, Alutalia two nine oh one ten right heading one three five,alitalia two nine one turn right heading one three five
atcosim_train_3617.wav," Delta China is identified, fly heading 170, climb flight level 270",delta cheena is identified fly heading one seven zero climb flight level two seven zero
atcosim_train_3618.wav," Delta my gecko, climb flight level 370",delta mike echo climb flight level three seven zero
atcosim_train_3619.wav," Data India, Mike Mike Echo, climb flight level 370",delta india mike mike echo f  climb flight level three seven zero
atcosim_train_3620.wav," Britannia 306, Alpha contact line radar 132 decimal 4",britannia three zero six alfa contact rhein radar one three two decimal four
atcosim_train_3621.wav, May 6 9 5 2 contact CIRI 134 decimal 6,merair six nine five two contact zurich one three four decimal six
atcosim_train_3622.wav," I'll tell you 135 is identified, good afternoon.",alitalia one three five is identified good afternoon
atcosim_train_3623.wav," Sunring 5212, good afternoon, identified.",sunwing five two one two good afternoon identified
atcosim_train_3624.wav, Lufthansa 5217 turn left-eye to Dinkl,lufthansa five two one seven turn left direct to dinkelsbuhl delta kilo bravo
atcosim_train_3625.wav, Sunwing 5214 in radar contact.,sunwing five two one four in radar contact
atcosim_train_3626.wav, Alitalia 150 contact line radar 127 decimal 37,alitalia one five zero contact rhein radar one two seven decimal three seven
atcosim_train_3627.wav," NATO 10, contact Rain Raider 127.37",nato ten contact rhein radar one two seven decimal three seven
atcosim_train_3628.wav," Alitalia, 2-9-1 turn now, right to Tengo, Romeo alpha",alitalia two nine one turn now right to tango romeo alfa
atcosim_train_3629.wav, Malaysian 4 contact line radar 127 decimal 37,malaysian four contact rhein radar one two seven decimal three seven
atcosim_train_3630.wav, Golf 005 contact line radar 127 decimal 37,gulf air zero zero five contact rhein radar one two seven decimal three seven
atcosim_train_3631.wav, Alitalia 369 is identified,alitalia three six nine is identified
atcosim_train_3632.wav," 2480, 2S identified.",tun air four eight zero two is identified
atcosim_train_3633.wav, Delta Mike Echo turn right to Translengen.,delta mike echo turn right to trasadingen
atcosim_train_3634.wav," Delta November Alpha, continue climb to FL-2900.",delta november alfa continue climb to flight level two nine zero
atcosim_train_3635.wav, contrary effect 1061. Contact sp Named 34 intimations six,aerovic one zero six one contact zurich one three four decimal six
atcosim_train_3636.wav," Delta Mike Echo, report your rate of climb.",delta mike echo report your rate of climb
atcosim_train_3637.wav," Good afternoon,ATS",delta india bravo echo charlie is identified good afternoon
atcosim_train_3638.wav," Lufthansa 5217, contact Rhein radar 132.4",lufthansa five two one seven contact rhein radar one three two decimal four
atcosim_train_3639.wav," Delta Mike Echo, can you increase your rate of climb?",delta mike echo can you increase your rate of climb
atcosim_train_3640.wav, Delta mic echo turn right 10 degrees.,delta mike echo turn right ten degrees
atcosim_train_3641.wav, Egypt 884 contact Rheinweida 132 decimal 4,egypt air eight eight four contact rhein radar one three two decimal four
atcosim_train_3642.wav," Air Algéry 2073 is identified, turn right to Trazadingen, climb flight level 270.",air algerie two zero seven three is identified turn right to trasadingen climb flight level two seven zero
atcosim_train_3643.wav, Alitalia 2901 contact Zhiyun 34 decimal 6,alitalia two nine one contact zurich one three four decimal six
atcosim_train_3644.wav, Delta Mike Echo turn now right to Sierra Romeo Noveme.,delta mike echo turn now right to sierra romeo november
atcosim_train_3645.wav," Delta, my gecko disregard, maintain heading",delta mike echo disregard maintain heading
atcosim_train_3646.wav, FM,affirm
atcosim_train_3647.wav," Airline 562 is identified, proceed to Tango Romeo Alpha, climb to flight level 270.",aero lloyd five six two is identified proceed to tango romeo alfa climb to flight level two seven zero
atcosim_train_3648.wav," Delta Mike Echone now proceed to Sierra Romeo, November",delta mike echo now proceed to sierra romeo november
atcosim_train_3649.wav, May I 69044 contact Zurich 134.6,merair six nine four four contact zurich one three four decimal six
atcosim_train_3650.wav, Cutting line 2 again,calling rhein say again
atcosim_train_3651.wav, Scanning AM 687 is identified.,scandinavian six eight seven is identified
atcosim_train_3652.wav," Left hand left, 4 to 1, 9S identified",lufthansa four two one nine is identified
atcosim_train_3653.wav," Delta Echo Charlie, turn now left back to Delta Kilo Bravo.",delta echo charlie turn now left direct to delta kilo bravo
atcosim_train_3654.wav," Third time mic equal, I just forgot.",delta mike echo disregard
atcosim_train_3655.wav," Delta my gecko contact zero, you're on three three decimal four",delta mike echo contact zurich one three three decimal four
atcosim_train_3656.wav, Alitalia 369 turn right to Traz,alitalia three six nine turn right to trasadingen
atcosim_train_3657.wav, Altruway 2073 climb flight level 2900,algerie two zero seven three climb flight level two nine zero
atcosim_train_3658.wav, Delta November Alpha turn right heading 185,delta november alfa turn right heading one eight five
atcosim_train_3659.wav, Airlight 562 turn right to Trazadingen.,aero lloyd five six two turn right to trasadingen
atcosim_train_3660.wav, Eiffel,affirm
atcosim_train_3661.wav, Lufthansa 3508 is identified Time to fly level 250,lufthansa three five zero eight is identified climb to flight level two five zero
atcosim_train_3662.wav, Alitalia 469 is identified.,alitalia four six nine is identified
atcosim_train_3663.wav," I'll now send that triple-3 zero-s identified, you're clear to Traza dingen, climb flight level 290.",lufthansa triple three zero is identified you are cleared to trasadingen climb flight level two nine zero
atcosim_train_3664.wav, ATC 562 turn further right another 10 degrees and continue climb to flight level 290.,aero lloyd five six two turn further right another ten degrees and continue climb to flight level two nine zero
atcosim_train_3665.wav, Lufthansa 3508 climb to FL270,lufthansa three five zero eight climb to flight level two seven zero
atcosim_train_3666.wav," Lufthansa 4582 has identified climb to FL29, Azzurro.",lufthansa four five eight two is identified climb to flight level two nine zero
atcosim_train_3667.wav," Lufthansa 4219A contact, no 4219A proceed direct to Dinklenspiel, data kilowatt-watt-watt",lufthansa four two one nine contact no four two one nine proceed direct to dinkelsbuhl delta kilo bravo
atcosim_train_3668.wav," Delta Echo Charlie, descend to flight level 370",delta echo charlie descend to flight level three seven zero
atcosim_train_3669.wav," Alitalia 135, conduct Zurich 134 decimal 6",alitalia one three five contact zurich one three four decimal six
atcosim_train_3670.wav," 3508, I call you back.",three five zero eight i ll call you back
atcosim_train_3671.wav, Airline 562 climb to flight level 300.,aero lloyd five six two climb to flight level three hundred
atcosim_train_3672.wav, Sandring 5214 contact Zurech 133 decimal four,sunwing five two one four contact zurich one three three decimal four
atcosim_train_3673.wav, Lufthansa 4582 proceed to Trazlingen.,lufthansa four five eight two proceed to trasadingen
atcosim_train_3674.wav," Sandring 5212, contact Zeweck on 34-6",sunwing five two one two contact zurich one three four decimal six
atcosim_train_3675.wav," Alitalia 369, contact Zurich, 134.06",alitalia three six nine contact zurich one three four decimal six
atcosim_train_3676.wav," Erroloid 5, 6, 2, turn left to Trazer again.",aero lloyd five six two turn left to trasadingen
atcosim_train_3677.wav, Lufthansa 3508 climb to flight level 290.,lufthansa three five zero eight climb to flight level two nine zero
atcosim_train_3678.wav," Algieri 2073 contact Cervic, 134.6",algerie two zero seven three contact zurich one three four decimal six
atcosim_train_3679.wav, 2.04802 contact line 127.37,tun air four eight zero two contact rhein one two seven decimal three seven
atcosim_train_3680.wav, Tarkonspeed 101 identified.,tag transwede one o one identified
atcosim_train_3681.wav, It's been a fight one possibly I think that's good.,sabena four eight one proceed direct to dinkelsbuhl
atcosim_train_3682.wav, The tags with N9352 identified.,tag swiss air nine three five two identified
atcosim_train_3683.wav," tower locked under 8268, identify climb floor level 2908",tag lufthansa eight two six eight identified climb flight level two nine zero
atcosim_train_3684.wav, Roger for the time being maintain flight level 310.,roger for the time being maintain flight level three one zero
atcosim_train_3685.wav, Look to the 8268 Clam Flour level 300.,lufthansa eight two six eight climb flight level three hundred
atcosim_train_3686.wav," Speedbird 156 contact line 12737, sure",speed bird one five six contact rhein one two seven three seven tschu
atcosim_train_3687.wav, Lufthansa 8268 directed to Trasading and climb was 1500 feet per minute or more.,lufthansa eight two six eight direct to trasadingen climb with one thousand five hundred feet per minute or more
atcosim_train_3688.wav," Foxy identified, I call you back shortly for hire",tag foxy identified i ll call you back shortly for higher
atcosim_train_3689.wav, So be enough for one descent now fly level three one zero,sabena four eight one descend now flight level three one zero
atcosim_train_3690.wav, Stefan Nec Whereas Stefan Nec Decay Stefan Nec,tag india tango alfa sierra alfa identified
atcosim_train_3691.wav, Taxa Binetria identified.,tag sabena eight three eight identified
atcosim_train_3692.wav, Taxpayers 6520 identified.,tag swiss air six five two zero identified
atcosim_train_3693.wav, Fox,foxtrot sierra india climb flight level two seven zero
atcosim_train_3694.wav," It's been a 481 contact line frequency, 132 decimal 4, trust.",sabena four eight one contact rhein frequency one three two decimal four tschuss
atcosim_train_3695.wav," Swissenana 352, Klampla level 350.",swiss air nine three five two climb flight level three five zero
atcosim_train_3696.wav, Expect higher after passing cards.,expect higher after passing karlsruhe
atcosim_train_3697.wav," TACOPOC-LORD 653, identify clamp flyable 270.",tag hapag lloyd six five three identified climb flight level two seven zero
atcosim_train_3698.wav," Aww so much, let's try Alpha 6 from mission 2.",india tango alfa sierra alfa climb now flight level three two zero
atcosim_train_3699.wav," in the Sierra Air Force stop climb, flight level 310.",india sierra alfa stop climb flight level three one zero
atcosim_train_3700.wav," Thank you for coming, 1,500' p lm on",and india sierra alfa climb with one thousand five hundred feet per minute or more
atcosim_train_3701.wav," It's with a NANAA 352 contact line 12737, Schuss.",swiss air nine three five two contact rhein one two seven three seven tschuss
atcosim_train_3702.wav," Spina 838 contact line 12737, choose.",sabena eight three eight contact rhein one two seven three seven tschuss
atcosim_train_3703.wav, We've againZCH,foxtrot sierra india climb now flight level two nine zero tschu
atcosim_train_3704.wav," Glo. 653 direct to Trasabingen, climb to FL2900.",hapag lloyd six five three direct to trasadingen climb to flight level two nine zero
atcosim_train_3705.wav, thummulation to identified.,tag malaysian two identified
atcosim_train_3706.wav, It's with a 6520 direct front fluid.,swiss air six five two zero direct frankfurt
atcosim_train_3707.wav," Roger, expect high, I will still get about 5 minutes.",roger expect higher with zurich in about five minutes
atcosim_train_3708.wav," Constellation 2251, target identified.",constellation two two five one guten tag identified
atcosim_train_3709.wav, Targaveloid 528 identified.,tag aero lloyd five two eight identified
atcosim_train_3710.wav," Aufthansa 8268, contact Zürich 1346.",lufthansa eight two six eight contact zurich one three four six tschuss
atcosim_train_3711.wav, Fox,foxtrot sierra india contact zurich one three four six tschuss
atcosim_train_3712.wav," Leisure 6024 good, target identified.",leisure six zero two four guten tag identified
atcosim_train_3713.wav, They're gonna pick 1-4-4 identified.,tag olympic one four four identified
atcosim_train_3714.wav, TACS 2557 identified.,tag sobelair two five five seven identified
atcosim_train_3715.wav," Transpeed 101, contact 0H133 Fortress.",transwede one zero one contact zurich one three three four tschuss
atcosim_train_3716.wav," Malaysian 2 contact, Rhine frequency 12737",malaysian two contact rhein frequency one two seven three seven
atcosim_train_3717.wav, In Yatango Alpha Sierra Alpha contact line frequency 12737.,india tango alfa sierra alfa contact rhein frequency one two seven three seven
atcosim_train_3718.wav, Lachlan speed 107 identified.,tag transwede one zero seven identified
atcosim_train_3719.wav," For cloud 663 contact 0H1346. Or correction, climb to FL300 now.",hapag lloyd six six three contact zurich one three four six tsch  o correction climb to flight level three hundred now
atcosim_train_3720.wav, An upper-glow 6530Rish1246,and hapag lloyd six five three zurich one three four six
atcosim_train_3721.wav, One oh nine eight nine one target identified,onur air nine eight nine guten tag identified
atcosim_train_3722.wav," Tagalitagia 117 identified, what is your rate of climb?",tag alitalia one one seven identified what is your rate of climb
atcosim_train_3723.wav, Roger maintain.,roger maintain
atcosim_train_3724.wav," Leisure 6024, Rhein, frequency 12737, just...",leisure six zero two four rhein frequency one two seven three seven tschuss
atcosim_train_3725.wav, Dr. Roger at 37 identified.,tag georgia three seven identified
atcosim_train_3726.wav," Current 300 KG, T emerges",klm three hundred kilo guten tag identified
atcosim_train_3727.wav, column 300 kilo report your heading,klm three hundred kilo report your heading
atcosim_train_3728.wav," Roger turn, left heading 350 radar vectors, Nautenheim.",roger turn left heading three five zero radar vectors nattenheim
atcosim_train_3729.wav, Left heading 350.,left heading three five zero
atcosim_train_3730.wav,versions added and it is important to learn E,tag air malta zero zero four identified
atcosim_train_3731.wav, Todratz at 817 identified.,tag jetset eight one seven identified
atcosim_train_3732.wav, It's with a 6520 contact line 12737 Truss.,swiss air six five two zero contact rhein one two seven three seven tschuss
atcosim_train_3733.wav, Constellation 2251 contact Ryan frequency 132 decimal 4.,constellation two two five one contact rhein frequency one through one three two decimal four
atcosim_train_3734.wav," Roger, three seven contact line one two seven three seven just",georgia three seven contact rhein one two seven three seven tschuss
atcosim_train_3735.wav," MATA 004, proceed direct to Fox Fox mic.",malta zero zero four proceed direct to fox fox mike
atcosim_train_3736.wav, I might as well offer in the vicinity of cars for expecting an initial descent due to crossing traffic for this love.,air malta zero zero four in the viscinity of karlsruhe expect an initial descent due to crossing traffic for duesseldorf
atcosim_train_3737.wav, on your 989 contact Rhine 12737 Truss.,onur air nine eight nine contact rhein one two seven three seven tschuss
atcosim_train_3738.wav, ATC 528 contact Rhein correction 0H1334.,aero lloyd five two eight contact rhein correction zurich one three three four tschuss
atcosim_train_3739.wav, France read 107 climb now flood level 300 expect further climb in about two minutes,transwede one zero seven climb now flight level three hundred expect further climb in about two minutes
atcosim_train_3740.wav, Olympic 144 contact Ryan 132 decimal fortress,olympic one four four contact rhein one three two decimal four tschuss
atcosim_train_3741.wav, Dr. M. Air Force 585 identified proceed to Fox Fox Mike.,tag german air force five eight five identified proceed to fox fox mike
atcosim_train_3742.wav, and 585 an established report heading in Montauf-Rungföhle.,and five eight five an established report heading inbound to frankfurt
atcosim_train_3743.wav, That's what.,transu
atcosim_train_3744.wav," Transpeed 107, continue climb flow level 330.",transwede one zero seven continue climb flight level three three zero
atcosim_train_3745.wav, MITA 0040 sent now flight level 310.,air malta zero zero four descend now flight level three one zero
atcosim_train_3746.wav, MITA 004 December is 2000 feet per minute or more.,air malta zero zero four descend with two thousand feet per minute or more
atcosim_train_3747.wav, So we'll add 2.57 RIN 1-3-2 decimal forgers.,sobelair two five five seven rhein one through one three two decimal four tschuss
atcosim_train_3748.wav, Jet set 817 contact line frequency 12737 Trus.,jetset eight one seven contact rhein frequency one two seven three seven tschuss
atcosim_train_3749.wav," France beat 107, Klaum was 1500 feet per minute or more.",transwede one zero seven climb with fifteen hundred feet per minute or more
atcosim_train_3750.wav," Amaiota 004, stop descent fly level 320 for the time being.",air malta zero zero four stop descend flight level three two zero for the time being
atcosim_train_3751.wav," Roger, maintain.",roger maintain
atcosim_train_3752.wav," Venus 7816, Kuntar identified.",sabena seven eight one six guten tag identified
atcosim_train_3753.wav, or a complems two six five identified,hoi klm two six four identified
atcosim_train_3754.wav," So, VINNER 7816, report your heading.",sabena seven eight one six report your heading
atcosim_train_3755.wav, or draw turn left heading 355.,roger turn left heading three five five
